Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣 2023最值得期待-华语电影,3,关于我和鬼变成家人的那件事 / 關於我和鬼變成家人的那件事,[35698284](https://movie.douban.com/subject/35698284/),8.1,程伟豪 / 许光汉 / 林柏宏,中国台湾
豆瓣 2023最值得期待-华语电影,4,坚如磐石,[33447633](https://movie.douban.com/subject/33447633/),6.3,张艺谋 / 雷佳音 / 张国立,中国大陆
豆瓣 2023最值得期待-华语电影,5,风再起时 / 風再起時,[26995475](https://movie.douban.com/subject/26995475/),6.1,翁子光 / 郭富城 / 梁朝伟,中国香港 中国大陆
豆瓣 2023最值得期待-华语电影,6,超能一家人,[35228789](https://movie.douban.com/subject/35228789/),3.7,宋阳 / 艾伦 / 沈腾,中国大陆
豆瓣 2023最值得期待-华语电影,7,流浪地球2,[35267208](https://movie.douban.com/subject/35267208/),8.3,郭帆 / 吴京 / 刘德华,中国大陆
豆瓣 2023最值得期待-华语电影,8,热烈,[35556001](https://movie.douban.com/subject/35556001/),7.3,大鹏 / 黄渤 / 王一博,中国大陆
豆瓣 2023最值得期待-华语电影,9,刺猬,[35633904](https://movie.douban.com/subject/35633904/),0.0,顾长卫 / 葛优 / 王俊凯,中国大陆
豆瓣 2023最值得期待-华语电影,10,三个字,[35456337](https://movie.douban.com/subject/35456337/),0.0,娄烨 / 易烊千玺 / 秦昊,中国大陆
 , , , , , , 
豆瓣 2023最值得期待-外语电影,1,海王2：失落的王国 / Aquaman and the Lost Kingdom,[30444942](https://movie.douban.com/subject/30444942/),0.0,温子仁 / 杰森·莫玛 / 帕特里克·威尔森,美国
豆瓣 2023最值得期待-外语电影,2,你想活出怎样的人生 / 君たちはどう生きるか,[26925611](https://movie.douban.com/subject/26925611/),8.0,宫崎骏 / 山时聪真 / 菅田将晖,日本
豆瓣 2023最值得期待-外语电影,3,银河护卫队3 / Guardians of the Galaxy Vol. 3,[26258779](https://movie.douban.com/subject/26258779/),8.4,詹姆斯·古恩 / 克里斯·帕拉特 / 佐伊·索尔达娜,美国
豆瓣 2023最值得期待-外语电影,4,速度与激情10 / Fast X,[26631790](https://movie.douban.com/subject/26631790/),6.1,路易斯·莱特里尔 / 范·迪塞尔 / 米歇尔·罗德里格兹,美国
豆瓣 2023最值得期待-外语电影,5,蜘蛛侠：纵横宇宙 / Spider-Man: Across the Spider-Verse,[30391186](https://movie.douban.com/subject/30391186/),8.5,乔伊姆·多斯·桑托斯 / 沙梅克·摩尔 / 海莉·斯坦菲尔德,美国
豆瓣 2023最值得期待-外语电影,6,奥本海默 / Oppenheimer,[35593344](https://movie.douban.com/subject/35593344/),8.8,克里斯托弗·诺兰 / 基里安·墨菲 / 艾米莉·布朗特,美国 英国
豆瓣 2023最值得期待-外语电影,7,碟中谍7：致命清算（上） / Mission: Impossible – Dead Reckoning Part One,[30433455](https://movie.douban.com/subject/30433455/),7.7,克里斯托弗·麦奎里 / 汤姆·克鲁斯 / 海莉·阿特维尔,美国
豆瓣 2023最值得期待-外语电影,8,沙丘2 / Dune: Part Two,[35575567](https://movie.douban.com/subject/35575567/),0.0,丹尼斯·维伦纽瓦 / 提莫西·查拉梅 / 赞达亚,美国 加拿大
豆瓣 2023最值得期待-外语电影,9,惊奇队长2 / The Marvels,[34678231](https://movie.douban.com/subject/34678231/),0.0,尼娅·达科斯塔 / 布丽·拉尔森 / 泰柔娜·派丽丝,美国
豆瓣 2023最值得期待-外语电影,10,闪电侠 / The Flash,[3011317](https://movie.douban.com/subject/3011317/),7.7,安德斯·穆斯切蒂 / 埃兹拉·米勒 / 本·阿弗莱克,美国 加拿大 澳大利亚 新西兰
