Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣2015年8月最热门电影,7,极盗车神 / Baby Driver,[25933890](https://movie.douban.com/subject/25933890/),7.0,埃德加·赖特 / 安塞尔·艾尔高特 / 凯文·史派西,英国 美国
豆瓣2015年8月最热门电影,8,目击者之追凶 / 目擊者,[11600078](https://movie.douban.com/subject/11600078/),8.2,程伟豪 / 庄凯勋 / 许玮甯,中国台湾
豆瓣2015年8月最热门电影,9,十万个冷笑话2,[26759539](https://movie.douban.com/subject/26759539/),7.3,卢恒宇 / 山新 / 郝祥海,中国大陆
豆瓣2015年8月最热门电影,10,侠盗联盟 / 俠盜聯盟,[25858758](https://movie.douban.com/subject/25858758/),5.2,冯德伦 / 刘德华 / 舒淇,中国大陆 中国香港 捷克
 , , , , , , 
豆瓣2015年9月最热门电影,1,敦刻尔克 / Dunkirk,[26607693](https://movie.douban.com/subject/26607693/),8.4,克里斯托弗·诺兰 / 菲恩·怀特海德 / 汤姆·格林-卡尼,英国 法国 美国 荷兰
豆瓣2015年9月最热门电影,2,蜘蛛侠：英雄归来 / Spider-Man: Homecoming,[24753477](https://movie.douban.com/subject/24753477/),7.3,乔·沃茨 / 汤姆·赫兰德 / 小罗伯特·唐尼,美国
豆瓣2015年9月最热门电影,3,看不见的客人 / Contratiempo,[26580232](https://movie.douban.com/subject/26580232/),8.8,奥里奥尔·保罗 / 马里奥·卡萨斯 / 阿娜·瓦格纳,西班牙
豆瓣2015年9月最热门电影,4,猩球崛起3：终极之战 / War for the Planet of the Apes,[25808075](https://movie.douban.com/subject/25808075/),6.9,马特·里夫斯 / 安迪·瑟金斯 / 伍迪·哈里森,美国
豆瓣2015年9月最热门电影,5,银魂 / 銀魂,[26816086](https://movie.douban.com/subject/26816086/),6.9,福田雄一 / 小栗旬 / 菅田将晖,日本
豆瓣2015年9月最热门电影,6,王牌保镖 / The Hitman's Bodyguard,[22266126](https://movie.douban.com/subject/22266126/),7.2,帕特里克·休斯 / 瑞安·雷诺兹 / 塞缪尔·杰克逊,美国 中国香港 保加利亚 荷兰 加拿大 英国 法国
豆瓣2015年9月最热门电影,7,声之形 / 聲の形,[26264454](https://movie.douban.com/subject/26264454/),6.8,山田尚子 / 入野自由 / 早见沙织,日本
豆瓣2015年9月最热门电影,8,军舰岛 / 군함도,[26445216](https://movie.douban.com/subject/26445216/),7.9,柳昇完 / 黄政民 / 苏志燮,韩国
豆瓣2015年9月最热门电影,9,人生密密缝 / 彼らが本気で編むときは、,[26754513](https://movie.douban.com/subject/26754513/),8.5,荻上直子 / 生田斗真 / 桐谷健太,日本
豆瓣2015年9月最热门电影,10,鬼魅浮生 / A Ghost Story,[26920017](https://movie.douban.com/subject/26920017/),7.6,大卫·洛维 / 卡西·阿弗莱克 / 鲁妮·玛拉,美国
 , , , , , , 
豆瓣2015年10月最热门电影,1,天才枪手 / ฉลาดเกมส์โกง,[27024903](https://movie.douban.com/subject/27024903/),8.2,纳塔吾·彭皮里亚 / 茱蒂蒙·琼查容苏因 / 查侬·散顶腾古,泰国
豆瓣2015年10月最热门电影,2,羞羞的铁拳,[27038183](https://movie.douban.com/subject/27038183/),6.8,宋阳 / 艾伦 / 马丽,中国大陆
豆瓣2015年10月最热门电影,3,王牌特工2：黄金圈 / Kingsman: The Golden Circle,[26378579](https://movie.douban.com/subject/26378579/),6.8,马修·沃恩 / 塔伦·埃哲顿 / 科林·费尔斯,英国 美国
豆瓣2015年10月最热门电影,4,银翼杀手2049 / Blade Runner 2049,[10512661](https://movie.douban.com/subject/10512661/),8.3,丹尼斯·维伦纽瓦 / 瑞恩·高斯林 / 哈里森·福特,美国 英国 加拿大 西班牙
豆瓣2015年10月最热门电影,5,追龙 / 追龍,[26425068](https://movie.douban.com/subject/26425068/),7.2,王晶 / 甄子丹 / 刘德华,中国香港 中国大陆
豆瓣2015年10月最热门电影,6,英伦对决 / The Foreigner,[25723583](https://movie.douban.com/subject/25723583/),7.0,马丁·坎贝尔 / 成龙 / 皮尔斯·布鲁斯南,英国 中国大陆 美国
豆瓣2015年10月最热门电影,7,缝纫机乐队,[26926321](https://movie.douban.com/subject/26926321/),6.6,大鹏 / 大鹏 / 乔杉,中国大陆
豆瓣2015年10月最热门电影,8,极寒之城 / Atomic Blonde,[26386034](https://movie.douban.com/subject/26386034/),7.2,大卫·雷奇 / 查理兹·塞隆 / 詹姆斯·麦卡沃伊,美国 德国 瑞典 匈牙利
豆瓣2015年10月最热门电影,9,猎凶风河谷 / Wind River,[26389601](https://movie.douban.com/subject/26389601/),7.8,泰勒·谢里丹 / 杰瑞米·雷纳 / 伊丽莎白·奥尔森,英国 加拿大 美国
豆瓣2015年10月最热门电影,10,生存家族 / サバイバルファミリー,[26815162](https://movie.douban.com/subject/26815162/),8.0,矢口史靖 / 小日向文世 / 深津绘里,日本
 , , , , , , 
豆瓣2015年11月最热门电影,1,寻梦环游记 / Coco,[20495023](https://movie.douban.com/subject/20495023/),9.1,李·昂克里奇 / 安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔,美国
豆瓣2015年11月最热门电影,2,雷神3：诸神黄昏 / Thor: Ragnarok,[25821634](https://movie.douban.com/subject/25821634/),7.4,塔伊加·维迪提 / 克里斯·海姆斯沃斯 / 汤姆·希德勒斯顿,美国
豆瓣2015年11月最热门电影,3,正义联盟 / Justice League,[2158490](https://movie.douban.com/subject/2158490/),6.3,扎克·施奈德 / 本·阿弗莱克 / 亨利·卡维尔,美国
豆瓣2015年11月最热门电影,4,东方快车谋杀案 / Murder on the Orient Express,[25790761](https://movie.douban.com/subject/25790761/),6.8,肯尼思·布拉纳 / 肯尼思·布拉纳 / 汤姆·巴特曼,马耳他 美国
豆瓣2015年11月最热门电影,5,嘉年华,[27019527](https://movie.douban.com/subject/27019527/),8.2,文晏 / 文淇 / 周美君,中国大陆 法国
豆瓣2015年11月最热门电影,6,相爱相亲,[26773744](https://movie.douban.com/subject/26773744/),8.3,张艾嘉 / 张艾嘉 / 田壮壮,中国大陆 中国台湾
豆瓣2015年11月最热门电影,7,小丑回魂 / It,[3604148](https://movie.douban.com/subject/3604148/),7.5,安德斯·穆斯切蒂 / 比尔·斯卡斯加德 / 杰登·马泰尔,美国 加拿大
豆瓣2015年11月最热门电影,8,春宵苦短，少女前进吧！ / 夜は短し歩けよ乙女,[26935251](https://movie.douban.com/subject/26935251/),8.7,汤浅政明 / 星野源 / 花泽香菜,日本
豆瓣2015年11月最热门电影,9,不成问题的问题,[26657126](https://movie.douban.com/subject/26657126/),8.1,梅峰 / 范伟 / 殷桃,中国大陆 法国
豆瓣2015年11月最热门电影,10,恐袭波士顿 / Patriots Day,[26357945](https://movie.douban.com/subject/26357945/),8.0,彼得·博格 / 马克·沃尔伯格 / 凯文·贝肯,美国
 , , , , , , 
豆瓣2015年12月最热门电影,1,芳华,[26862829](https://movie.douban.com/subject/26862829/),7.7,冯小刚 / 黄轩 / 苗苗,中国大陆
豆瓣2015年12月最热门电影,2,妖猫传,[5350027](https://movie.douban.com/subject/5350027/),6.9,陈凯歌 / 黄轩 / 染谷将太,中国大陆 日本
豆瓣2015年12月最热门电影,3,至爱梵高·星空之谜 / Loving Vincent,[25837262](https://movie.douban.com/subject/25837262/),8.5,多洛塔·科别拉 / 道格拉斯·布斯 / 罗伯特·古拉奇克,英国 波兰
豆瓣2015年12月最热门电影,4,请以你的名字呼唤我 / Call Me by Your Name,[26799731](https://movie.douban.com/subject/26799731/),8.8,卢卡·瓜达尼诺 / 艾米·汉莫 / 提莫西·查拉梅,意大利 法国 巴西 美国
豆瓣2015年12月最热门电影,5,帕丁顿熊2 / Paddington 2,[26340419](https://movie.douban.com/subject/26340419/),8.0,保罗·金 / 本·卫肖 / 休·格兰特,英国 法国 美国
豆瓣2015年12月最热门电影,6,至暗时刻 / Darkest Hour,[26761416](https://movie.douban.com/subject/26761416/),8.5,乔·赖特 / 加里·奥德曼 / 克里斯汀·斯科特·托马斯,英国 美国
豆瓣2015年12月最热门电影,7,心理罪之城市之光,[26774722](https://movie.douban.com/subject/26774722/),5.8,徐纪周 / 邓超 / 阮经天,中国大陆 中国香港
豆瓣2015年12月最热门电影,8,奇门遁甲,[26661191](https://movie.douban.com/subject/26661191/),4.4,袁和平 / 大鹏 / 倪妮,中国大陆 中国香港
豆瓣2015年12月最热门电影,9,勇往直前 / Only the Brave,[26718828](https://movie.douban.com/subject/26718828/),8.3,约瑟夫·科辛斯基 / 乔什·布洛林 / 迈尔斯·特勒,美国
豆瓣2015年12月最热门电影,10,底特律 / Detroit,[26718836](https://movie.douban.com/subject/26718836/),7.8,凯瑟琳·毕格罗 / 约翰·博耶加 / 威尔·保尔特,美国
 , , , , , , 
豆瓣2017上映10周年的电影,1,秒速5厘米 / 秒速5センチメートル,[2043546](https://movie.douban.com/subject/2043546/),8.3,新海诚 / 水桥研二 / 近藤好美,日本
豆瓣2017上映10周年的电影,2,不能说的秘密 / 不能說的·祕密,[2124724](https://movie.douban.com/subject/2124724/),8.1,周杰伦 / 周杰伦 / 桂纶镁,中国香港 中国台湾
豆瓣2017上映10周年的电影,3,色，戒,[1828115](https://movie.douban.com/subject/1828115/),8.7,李安 / 梁朝伟 / 汤唯,中国台湾 中国大陆 美国 中国香港
豆瓣2017上映10周年的电影,4,变形金刚 / Transformers,[1794171](https://movie.douban.com/subject/1794171/),8.3,迈克尔·贝 / 希亚·拉博夫 / 梅根·福克斯,美国
豆瓣2017上映10周年的电影,5,爱在暹罗 / รักแห่งสยาม,[2365260](https://movie.douban.com/subject/2365260/),8.3,楚克·萨克瑞科 / 维特维斯特·海伦亚沃恩酷 / 马里奥·毛瑞尔,泰国
豆瓣2017上映10周年的电影,6,曾经 / Once,[2053515](https://movie.douban.com/subject/2053515/),8.3,约翰·卡尼 / 格伦·汉塞德 / 玛可塔·伊尔格洛娃,爱尔兰
豆瓣2017上映10周年的电影,7,这个男人来自地球 / The Man from Earth,[2300586](https://movie.douban.com/subject/2300586/),8.5,理查德·沙因克曼 / 大卫·李·史密斯 / 托尼·托德,美国
豆瓣2017上映10周年的电影,8,朱诺 / Juno,[2132495](https://movie.douban.com/subject/2132495/),7.9,贾森·雷特曼 / 艾利奥特·佩吉 / 迈克尔·塞拉,美国 加拿大
豆瓣2017上映10周年的电影,9,美食总动员 / Ratatouille,[1793491](https://movie.douban.com/subject/1793491/),8.5,布拉德·伯德 / 帕顿·奥斯瓦尔特 / 伊安·霍姆,美国
豆瓣2017上映10周年的电影,10,荒野生存 / Into the Wild,[1905462](https://movie.douban.com/subject/1905462/),8.6,西恩·潘 / 埃米尔·赫斯基 / 马西娅·盖伊·哈登,美国
 , , , , , , 
豆瓣2017上映20周年的电影,1,泰坦尼克号 / Titanic,[1292722](https://movie.douban.com/subject/1292722/),9.5,詹姆斯·卡梅隆 / 莱昂纳多·迪卡普里奥 / 凯特·温丝莱特,美国 墨西哥
豆瓣2017上映20周年的电影,2,美丽人生 / La vita è bella,[1292063](https://movie.douban.com/subject/1292063/),9.5,罗伯托·贝尼尼 / 罗伯托·贝尼尼 / 尼可莱塔·布拉斯基,意大利
豆瓣2017上映20周年的电影,3,心灵捕手 / Good Will Hunting,[1292656](https://movie.douban.com/subject/1292656/),8.9,格斯·范·桑特 / 马特·达蒙 / 罗宾·威廉姆斯,美国
豆瓣2017上映20周年的电影,4,春光乍泄 / 春光乍洩,[1292679](https://movie.douban.com/subject/1292679/),9.0,王家卫 / 张国荣 / 梁朝伟,中国香港 日本 韩国
豆瓣2017上映20周年的电影,5,幽灵公主 / もののけ姫,[1297359](https://movie.douban.com/subject/1297359/),8.9,宫崎骏 / 松田洋治 / 石田百合子,日本
豆瓣2017上映20周年的电影,6,变脸 / Face/Off,[1292659](https://movie.douban.com/subject/1292659/),8.5,吴宇森 / 约翰·特拉沃尔塔 / 尼古拉斯·凯奇,美国
豆瓣2017上映20周年的电影,7,小鞋子 / بچه های آسمان,[1303021](https://movie.douban.com/subject/1303021/),9.2,马基德·马基迪 / 默罕默德·阿米尔·纳吉 / 法拉赫阿米尔·哈什米安,伊朗
豆瓣2017上映20周年的电影,8,甲方乙方,[1303173](https://movie.douban.com/subject/1303173/),8.4,冯小刚 / 葛优 / 刘蓓,中国大陆
豆瓣2017上映20周年的电影,9,第五元素 / The Fifth Element,[1293531](https://movie.douban.com/subject/1293531/),8.0,吕克·贝松 / 布鲁斯·威利斯 / 加里·奥德曼,法国 英国 美国
豆瓣2017上映20周年的电影,10,空中监狱 / Con Air,[1300618](https://movie.douban.com/subject/1300618/),8.2,西蒙·韦斯特 / 尼古拉斯·凯奇 / 约翰·库萨克,美国
 , , , , , , 
豆瓣2017上映30周年的电影,1,倩女幽魂,[1297447](https://movie.douban.com/subject/1297447/),8.8,程小东 / 张国荣 / 王祖贤,中国香港
豆瓣2017上映30周年的电影,2,末代皇帝 / The Last Emperor,[1293172](https://movie.douban.com/subject/1293172/),9.3,贝纳尔多·贝托鲁奇 / 尊龙 / 陈冲,英国 意大利 中国大陆 法国
豆瓣2017上映30周年的电影,3,全金属外壳 / Full Metal Jacket,[1300055](https://movie.douban.com/subject/1300055/),8.6,斯坦利·库布里克 / 马修·莫迪恩 / 亚当·鲍德温,英国 美国
豆瓣2017上映30周年的电影,4,忠犬八公物语 / ハチ公物語,[1959195](https://movie.douban.com/subject/1959195/),9.2,神山征二郎 / 仲代达矢 / 八千草薰,日本
豆瓣2017上映30周年的电影,5,英雄本色2,[1297862](https://movie.douban.com/subject/1297862/),8.4,吴宇森 / 狄龙 / 张国荣,中国香港
豆瓣2017上映30周年的电影,6,秋天的童话 / 秋天的童話,[1301912](https://movie.douban.com/subject/1301912/),8.5,张婉婷 / 周润发 / 钟楚红,中国香港
豆瓣2017上映30周年的电影,7,监狱风云 / 監獄風雲,[1293422](https://movie.douban.com/subject/1293422/),8.4,林岭东 / 周润发 / 梁家辉,中国香港
豆瓣2017上映30周年的电影,8,恋恋风尘 / 戀戀風塵,[1292330](https://movie.douban.com/subject/1292330/),8.7,侯孝贤 / 李天禄 / 辛树芬,中国台湾
豆瓣2017上映30周年的电影,9,莫里斯 / Maurice,[1293456](https://movie.douban.com/subject/1293456/),8.8,詹姆斯·伊沃里 / 詹姆斯·维尔比 / 休·格兰特,英国
豆瓣2017上映30周年的电影,10,柏林苍穹下 / Der Himmel über Berlin,[1292504](https://movie.douban.com/subject/1292504/),8.6,维姆·文德斯 / 布鲁诺·冈茨 / 索尔维格·多马尔坦,西德 法国
 , , , , , , 
豆瓣2017上映40周年的电影,1,星球大战 / Star Wars,[1293838](https://movie.douban.com/subject/1293838/),8.5,乔治·卢卡斯 / 哈里森·福特 / 马克·哈米尔,美国
豆瓣2017上映40周年的电影,2,安妮·霍尔 / Annie Hall,[1296987](https://movie.douban.com/subject/1296987/),8.6,伍迪·艾伦 / 伍迪·艾伦 / 黛安·基顿,美国
豆瓣2017上映40周年的电影,3,办公室的故事 / Служебный Роман,[1302205](https://movie.douban.com/subject/1302205/),8.8,埃利达尔·梁赞诺夫 / 阿丽萨·弗雷因德利赫 / 安德烈·米亚赫科夫,苏联
豆瓣2017上映40周年的电影,4,第三类接触 / Close Encounters of the Third Kind,[1298405](https://movie.douban.com/subject/1298405/),7.2,史蒂文·斯皮尔伯格 / 理查德·德莱福斯 / 弗朗索瓦·特吕弗,美国
豆瓣2017上映40周年的电影,5,橡皮头 / Eraserhead,[1293925](https://movie.douban.com/subject/1293925/),7.9,大卫·林奇 / 杰克·南斯 / 夏洛特·斯图尔特,美国
豆瓣2017上映40周年的电影,6,小熊维尼历险记 / The Many Adventures of Winnie the Pooh,[1296684](https://movie.douban.com/subject/1296684/),0.0,约翰·朗斯伯里 / 塞巴斯蒂安·卡伯特 / 朱尼乌斯·马修斯,美国
豆瓣2017上映40周年的电影,7,幸福的黄手帕 / 幸福の黄色いハンカチ,[1305294](https://movie.douban.com/subject/1305294/),8.2,山田洋次 / 高仓健 / 倍赏千惠子,日本
豆瓣2017上映40周年的电影,8,阴风阵阵 / Suspiria,[1296332](https://movie.douban.com/subject/1296332/),7.6,达里奥·阿基多 / 杰西卡·哈珀 / 斯蒂芬妮娅·卡西尼,意大利
豆瓣2017上映40周年的电影,9,人证 / 人間の証明,[1291861](https://movie.douban.com/subject/1291861/),8.2,佐藤纯弥 / 冈田茉莉子 / 松田优作,日本 美国
豆瓣2017上映40周年的电影,10,金玉良缘红楼梦 / 金玉良緣紅樓夢,[1300201](https://movie.douban.com/subject/1300201/),7.4,李翰祥 / 林青霞 / 张艾嘉,中国香港 中国台湾
 , , , , , , 
豆瓣2017上映50周年的电影,1,毕业生 / The Graduate,[1292271](https://movie.douban.com/subject/1292271/),8.0,迈克·尼科尔斯 / 安妮·班克罗夫特 / 达斯汀·霍夫曼,美国
豆瓣2017上映50周年的电影,2,雌雄大盗 / Bonnie and Clyde,[1294584](https://movie.douban.com/subject/1294584/),8.2,阿瑟·佩恩 / 沃伦·比蒂 / 费·唐纳薇,美国
豆瓣2017上映50周年的电影,3,白日美人 / Belle de jour,[1301649](https://movie.douban.com/subject/1301649/),7.6,路易斯·布努埃尔 / 凯瑟琳·德纳芙 / 让·索雷尔,法国 意大利
豆瓣2017上映50周年的电影,4,独行杀手 / Le samouraï,[1300966](https://movie.douban.com/subject/1300966/),8.3,让-皮埃尔·梅尔维尔 / 阿兰·德龙 / 弗朗索瓦·佩里埃,法国 意大利
豆瓣2017上映50周年的电影,5,玩乐时间 / Play Time,[1303543](https://movie.douban.com/subject/1303543/),8.8,雅克·塔蒂 / 雅克·塔蒂 / Barbara Dennek,法国 意大利
豆瓣2017上映50周年的电影,6,龙门客栈 / 龍門客棧,[1459054](https://movie.douban.com/subject/1459054/),8.2,胡金铨 / 上官灵凤 / 石隽,中国台湾
豆瓣2017上映50周年的电影,7,夺命剑 / 上意討ち 拝領妻始末,[1300738](https://movie.douban.com/subject/1300738/),9.0,小林正树 / 三船敏郎 / 司叶子,日本
豆瓣2017上映50周年的电影,8,丽人行 / Two for the Road,[1293489](https://movie.douban.com/subject/1293489/),8.1,斯坦利·多南 / 奥黛丽·赫本 / 阿尔伯特·芬尼,英国
豆瓣2017上映50周年的电影,9,铁窗喋血 / Cool Hand Luke,[1293698](https://movie.douban.com/subject/1293698/),8.1,斯图尔特·罗森博格 / 保罗·纽曼 / 乔治·肯尼迪,美国
豆瓣2017上映50周年的电影,10,穆谢特 / Mouchette,[1302413](https://movie.douban.com/subject/1302413/),8.5,罗伯特·布列松 / 娜丁·诺蒂尔 / Jean-Claude Guilbert,法国
 , , , , , , 
豆瓣2018最值得期待的外语电影,1,复仇者联盟3：无限战争 / Avengers: Infinity War,[24773958](https://movie.douban.com/subject/24773958/),8.1,安东尼·罗素 / 小罗伯特·唐尼 / 克里斯·海姆斯沃斯,美国
豆瓣2018最值得期待的外语电影,2,环太平洋：雷霆再起 / Pacific Rim: Uprising,[20435622](https://movie.douban.com/subject/20435622/),5.4,斯蒂文·S·迪奈特 / 约翰·博耶加 / 卡莉·史派妮,英国 中国大陆 日本 美国 墨西哥
豆瓣2018最值得期待的外语电影,3,犬之岛 / Isle of Dogs,[26640371](https://movie.douban.com/subject/26640371/),8.2,韦斯·安德森 / 布莱恩·科兰斯顿 / 爱德华·诺顿,德国 日本 美国 英国
豆瓣2018最值得期待的外语电影,4,阿丽塔：战斗天使 / Alita: Battle Angel,[1652592](https://movie.douban.com/subject/1652592/),7.5,罗伯特·罗德里格兹 / 罗莎·萨拉查 / 克里斯托弗·瓦尔兹,美国 日本 加拿大
豆瓣2018最值得期待的外语电影,5,黑豹 / Black Panther,[6390825](https://movie.douban.com/subject/6390825/),6.5,瑞恩·库格勒 / 查德维克·博斯曼 / 露皮塔·尼永奥,美国 南非
豆瓣2018最值得期待的外语电影,6,神奇动物：格林德沃之罪 / Fantastic Beasts: The Crimes of Grindelwald,[26147417](https://movie.douban.com/subject/26147417/),7.0,大卫·叶茨 / 埃迪·雷德梅恩 / 凯瑟琳·沃特斯顿,美国 英国
豆瓣2018最值得期待的外语电影,7,蚁人2：黄蜂女现身 / Ant-Man and the Wasp,[26636712](https://movie.douban.com/subject/26636712/),7.2,佩顿·里德 / 保罗·路德 / 伊万杰琳·莉莉,美国
豆瓣2018最值得期待的外语电影,8,头号玩家 / Ready Player One,[4920389](https://movie.douban.com/subject/4920389/),8.7,史蒂文·斯皮尔伯格 / 泰伊·谢里丹 / 奥利维亚·库克,美国
豆瓣2018最值得期待的外语电影,9,海王 / Aquaman,[3878007](https://movie.douban.com/subject/3878007/),7.6,温子仁 / 杰森·莫玛 / 安珀·赫德,美国 澳大利亚
豆瓣2018最值得期待的外语电影,10,死侍2：我爱我家 / Deadpool 2,[26588308](https://movie.douban.com/subject/26588308/),7.3,大卫·雷奇 / 瑞安·雷诺兹 / 乔什·布洛林,美国
 , , , , , , 
豆瓣2018最值得期待的华语电影,1,捉妖记2,[26575103](https://movie.douban.com/subject/26575103/),4.9,许诚毅 / 梁朝伟 / 白百何,中国大陆 中国香港
豆瓣2018最值得期待的华语电影,2,唐人街探案2,[26698897](https://movie.douban.com/subject/26698897/),6.6,陈思诚 / 王宝强 / 刘昊然,中国大陆
豆瓣2018最值得期待的华语电影,3,狄仁杰之四大天王,[25882296](https://movie.douban.com/subject/25882296/),6.1,徐克 / 赵又廷 / 冯绍峰,中国大陆 中国香港
豆瓣2018最值得期待的华语电影,4,西游记女儿国,[25829175](https://movie.douban.com/subject/25829175/),4.4,郑保瑞 / 郭富城 / 冯绍峰,中国大陆 中国香港
豆瓣2018最值得期待的华语电影,5,无问西东,[6874741](https://movie.douban.com/subject/6874741/),7.5,李芳芳 / 章子怡 / 黄晓明,中国大陆
豆瓣2018最值得期待的华语电影,6,风中有朵雨做的云,[26728669](https://movie.douban.com/subject/26728669/),7.2,娄烨 / 井柏然 / 宋佳,中国大陆
豆瓣2018最值得期待的华语电影,7,红海行动,[26861685](https://movie.douban.com/subject/26861685/),8.2,林超贤 / 张译 / 黄景瑜,中国大陆 中国香港
豆瓣2018最值得期待的华语电影,8,风林火山 / 風林火山,[26351864](https://movie.douban.com/subject/26351864/),0.0,麦浚龙 / 金城武 / 梁家辉,中国香港
豆瓣2018最值得期待的华语电影,9,地球最后的夜晚,[26633257](https://movie.douban.com/subject/26633257/),6.9,毕赣 / 汤唯 / 黄觉,中国大陆 法国
豆瓣2018最值得期待的华语电影,10,英雄本色2018,[26827040](https://movie.douban.com/subject/26827040/),4.5,丁晟 / 王凯 / 马天宇,中国大陆 中国香港
 , , , , , , 
豆瓣2017-2018北美颁奖季最期待获奖佳片,1,伯德小姐 / Lady Bird,[26588314](https://movie.douban.com/subject/26588314/),7.9,格蕾塔·葛韦格 / 西尔莎·罗南 / 劳里·梅特卡夫,美国
豆瓣2017-2018北美颁奖季最期待获奖佳片,2,魅影缝匠 / Phantom Thread,[26809592](https://movie.douban.com/subject/26809592/),7.5,保罗·托马斯·安德森 / 丹尼尔·戴-刘易斯 / 薇姬·克里普斯,美国 英国
豆瓣2017-2018北美颁奖季最期待获奖佳片,3,"三块广告牌 / Three Billboards Outside Ebbing, Missouri",[26611804](https://movie.douban.com/subject/26611804/),8.7,马丁·麦克唐纳 / 弗兰西斯·麦克多蒙德 / 伍迪·哈里森,英国 美国
豆瓣2017-2018北美颁奖季最期待获奖佳片,4,奇迹男孩 / Wonder,[26787574](https://movie.douban.com/subject/26787574/),8.6,斯蒂芬·卓博斯基 / 雅各布·特伦布莱 / 朱莉娅·罗伯茨,美国 中国香港
豆瓣2017-2018北美颁奖季最期待获奖佳片,5,灾难艺术家 / The Disaster Artist,[25944886](https://movie.douban.com/subject/25944886/),7.5,詹姆斯·弗兰科 / 詹姆斯·弗兰科 / 戴夫·弗兰科,美国
豆瓣2017-2018北美颁奖季最期待获奖佳片,6,佛罗里达乐园 / The Florida Project,[26778790](https://movie.douban.com/subject/26778790/),8.1,肖恩·贝克 / 布鲁克琳·普林斯 / 布丽娅·维纳特,美国
豆瓣2017-2018北美颁奖季最期待获奖佳片,7,华盛顿邮报 / The Post,[26990609](https://movie.douban.com/subject/26990609/),8.3,史蒂文·斯皮尔伯格 / 梅丽尔·斯特里普 / 汤姆·汉克斯,美国 英国
豆瓣2017-2018北美颁奖季最期待获奖佳片,8,"我，花样女王 / I, Tonya",[26756049](https://movie.douban.com/subject/26756049/),7.9,克雷格·吉勒斯佩 / 玛格特·罗比 / 塞巴斯蒂安·斯坦,英国 美国 卡塔尔
豆瓣2017-2018北美颁奖季最期待获奖佳片,9,方形 / The Square,[26610229](https://movie.douban.com/subject/26610229/),7.7,鲁本·奥斯特伦德 / 克拉斯·邦 / 伊丽莎白·莫斯,瑞典 德国 法国 丹麦
豆瓣2017-2018北美颁奖季最期待获奖佳片,10,水形物语 / The Shape of Water,[26752852](https://movie.douban.com/subject/26752852/),7.2,吉尔莫·德尔·托罗 / 莎莉·霍金斯 / 道格·琼斯,美国 加拿大 墨西哥
 , , , , , , 
豆瓣2017你可能错过的好片,1,脸庞，村庄 / Visages villages,[26764928](https://movie.douban.com/subject/26764928/),9.1,阿涅斯·瓦尔达 / 阿涅斯·瓦尔达 / 让·热内,法国
豆瓣2017你可能错过的好片,2,摔跤吧！爸爸 / Dangal,[26387939](https://movie.douban.com/subject/26387939/),9.0,涅提·蒂瓦里 / 阿米尔·汗 / 法缇玛·萨那·纱卡,印度
豆瓣2017你可能错过的好片,3,寻梦环游记 / Coco,[20495023](https://movie.douban.com/subject/20495023/),9.1,李·昂克里奇 / 安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔,美国
豆瓣2017你可能错过的好片,4,请以你的名字呼唤我 / Call Me by Your Name,[26799731](https://movie.douban.com/subject/26799731/),8.8,卢卡·瓜达尼诺 / 艾米·汉莫 / 提莫西·查拉梅,意大利 法国 巴西 美国
豆瓣2017你可能错过的好片,5,嘎嘎：五尺二寸 / GAGA: Five Foot Two,[27120369](https://movie.douban.com/subject/27120369/),8.9,克里斯·穆卡贝尔 /  / 马克·容森,美国
豆瓣2017你可能错过的好片,6,二十二,[26430107](https://movie.douban.com/subject/26430107/),8.7,郭柯,中国大陆
豆瓣2017你可能错过的好片,7,我能说 / 아이 캔 스피크,[27000061](https://movie.douban.com/subject/27000061/),8.8,金炫锡 / 罗文姬 / 李帝勋,韩国
豆瓣2017你可能错过的好片,8,看不见的客人 / Contratiempo,[26580232](https://movie.douban.com/subject/26580232/),8.8,奥里奥尔·保罗 / 马里奥·卡萨斯 / 阿娜·瓦格纳,西班牙
豆瓣2017你可能错过的好片,9,斯隆女士 / Miss Sloane,[26703158](https://movie.douban.com/subject/26703158/),8.8,约翰·马登 / 杰西卡·查斯坦 / 古古·姆巴塔-劳,美国 法国
豆瓣2017你可能错过的好片,10,春宵苦短，少女前进吧！ / 夜は短し歩けよ乙女,[26935251](https://movie.douban.com/subject/26935251/),8.7,汤浅政明 / 星野源 / 花泽香菜,日本
豆瓣2017你可能错过的好片,11,伦敦一家人 / Ethel & Ernest,[5327189](https://movie.douban.com/subject/5327189/),8.9,罗杰·梅因伍德 / 卢克·崔德威 / 吉姆·布劳德本特,英国
豆瓣2017你可能错过的好片,12,天梯：蔡国强的艺术,[26679188](https://movie.douban.com/subject/26679188/),8.6,凯文·麦克唐纳 / 蔡国强 / 吴红虹,中国大陆 美国
豆瓣2017你可能错过的好片,13,莫娣 / Maudie,[25938803](https://movie.douban.com/subject/25938803/),9.1,艾斯林·沃什 / 莎莉·霍金斯 / 伊桑·霍克,爱尔兰 加拿大
