Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣2018评分最高的动画片,9,公牛历险记,[25846857](https://movie.douban.com/subject/25846857/),7.2,卡洛斯·沙尔丹哈 / 约翰·塞纳 / 凯特·麦克金农,美国
豆瓣2018评分最高的动画片,10,大世界,[26954003](https://movie.douban.com/subject/26954003/),6.9,刘健 / 朱昌龙 / 曹寇,中国大陆
 , , , , , , 
豆瓣2018评分最高的纪录片,1,人生果实,[26874505](https://movie.douban.com/subject/26874505/),8.4,伏原健之 / 津端修一 / 津端英子,日本
豆瓣2018评分最高的纪录片,2,那天，大海,[30163799](https://movie.douban.com/subject/30163799/),9.3,金智永 / 郑雨盛,韩国
豆瓣2018评分最高的纪录片,3,日本之耻,[30263943](https://movie.douban.com/subject/30263943/),9.2,埃里卡·詹金 / 伊藤诗织,英国
豆瓣2018评分最高的纪录片,4,坂本龙一：终曲,[26984189](https://movie.douban.com/subject/26984189/),8.6,史蒂芬·野村·斯奇博 / 坂本龙一,日本 美国
豆瓣2018评分最高的纪录片,5,天才之击,[30268753](https://movie.douban.com/subject/30268753/),9.3,安德鲁·道格拉斯 / 罗杰·费德勒 / 拉斐尔·纳达尔,美国
豆瓣2018评分最高的纪录片,6,珠峰清道夫,[30167539](https://movie.douban.com/subject/30167539/),9.0,玛丽娜·马丁斯 / 纳格尔·夏尔巴 / 查克拉·B·卡基,尼泊尔
豆瓣2018评分最高的纪录片,7,大法官金斯伯格,[27615467](https://movie.douban.com/subject/27615467/),9.5,朱莉·科昂 / 鲁斯·巴德·金斯伯格 / 比尔·克林顿,美国
豆瓣2018评分最高的纪录片,8,尖端医疗的真相,[30234901](https://movie.douban.com/subject/30234901/),9.1,科比·迪克 / Robert Bridges / Angie Firmalino,澳大利亚 美国
豆瓣2018评分最高的纪录片,9,阿尔法围棋,[27012433](https://movie.douban.com/subject/27012433/),8.9,格雷格·科斯 / Demis Hassabis / David Silver,美国
豆瓣2018评分最高的纪录片,10,舞者,[26720946](https://movie.douban.com/subject/26720946/),8.9,史蒂文·坎托 / 谢尔盖·波卢宁 / 大卫·拉切贝尔,英国 俄罗斯 乌克兰 美国
 , , , , , , 
豆瓣2018评分最高的短片,1,女主角,[30287738](https://movie.douban.com/subject/30287738/),8.7,杰西卡·斯维尔 / 凯瑟琳·塔特 / 杰玛·阿特登,英国
豆瓣2018评分最高的短片,2,负空间,[27176528](https://movie.douban.com/subject/27176528/),8.7,马克斯·波特 / 艾伯特·伯尼,法国
豆瓣2018评分最高的短片,3,反叛的童谣,[27073245](https://movie.douban.com/subject/27073245/),8.7,扬·拉豪尔 / 罗伯·布莱顿 / 露丝·莱斯利,英国
豆瓣2018评分最高的短片,4,欢迎回家,[30167489](https://movie.douban.com/subject/30167489/),8.6,斯派克·琼斯 / 小枝女孩,美国
豆瓣2018评分最高的短片,5,艾玛,[30183608](https://movie.douban.com/subject/30183608/),8.4,朱莉·戈蒂埃 / 朱莉·戈蒂埃,法国
豆瓣2018评分最高的短片,6,游子吟,[27043672](https://movie.douban.com/subject/27043672/),8.0,彭擎政 / 王衡 / 武向彤,中国大陆
豆瓣2018评分最高的短片,7,驯兔记,[30232270](https://movie.douban.com/subject/30232270/),8.0,陈静 / 卢思宇 / 马元,中国大陆
豆瓣2018评分最高的短片,8,今夕何夕2,[27119473](https://movie.douban.com/subject/27119473/),8.4,唐·赫兹菲尔德 / 朱丽亚·波特 / 薇诺娜·梅,美国
豆瓣2018评分最高的短片,9,花园派对,[27179561](https://movie.douban.com/subject/27179561/),8.1,维克多·凯尔,法国
豆瓣2018评分最高的短片,10,牵牛花与加濑同学。,[26999591](https://movie.douban.com/subject/26999591/),8.1,佐藤卓哉 / 高桥未奈美 / 佐仓绫音,日本
 , , , , , , 
豆瓣2018年度电影原声,1,波西米亚狂想曲,[5300054](https://movie.douban.com/subject/5300054/),8.6,布莱恩·辛格 / 拉米·马雷克 / 本·哈迪,英国 美国
豆瓣2018年度电影原声,2,魅影缝匠,[26809592](https://movie.douban.com/subject/26809592/),7.5,保罗·托马斯·安德森 / 丹尼尔·戴-刘易斯 / 薇姬·克里普斯,美国 英国
豆瓣2018年度电影原声,3,你从未在此,[26791455](https://movie.douban.com/subject/26791455/),6.9,琳恩·拉姆塞 / 华金·菲尼克斯 / 叶卡特琳娜·萨姆索诺夫,英国 法国 美国
豆瓣2018年度电影原声,4,一个明星的诞生,[4058933](https://movie.douban.com/subject/4058933/),7.4,布莱德利·库珀 /  / 布莱德利·库珀,美国
豆瓣2018年度电影原声,5,阴风阵阵,[3095514](https://movie.douban.com/subject/3095514/),6.8,卢卡·瓜达尼诺 / 达科塔·约翰逊 / 蒂尔达·斯文顿,意大利 美国
豆瓣2018年度电影原声,6,犬之岛,[26640371](https://movie.douban.com/subject/26640371/),8.2,韦斯·安德森 / 布莱恩·克兰斯顿 / 爱德华·诺顿,德国 日本 美国 英国
豆瓣2018年度电影原声,7,登月第一人,[3026559](https://movie.douban.com/subject/3026559/),7.7,达米恩·查泽雷 / 瑞恩·高斯林 / 克莱尔·芙伊,美国 日本
豆瓣2018年度电影原声,8,巴斯特·斯克鲁格斯的歌谣,[26952704](https://movie.douban.com/subject/26952704/),8.5,伊桑·科恩 / 哈利·米尔林 / 佐伊·卡赞,美国
豆瓣2018年度电影原声,9,头号玩家,[4920389](https://movie.douban.com/subject/4920389/),8.6,史蒂文·斯皮尔伯格 / 泰伊·谢里丹 / 奥利维亚·库克,美国
豆瓣2018年度电影原声,10,黑豹,[6390825](https://movie.douban.com/subject/6390825/),6.5,瑞恩·库格勒 / 查德维克·博斯曼 / 露皮塔·尼永奥,美国 南非
 , , , , , , 
豆瓣2018每月最热门电影,1,无问西东,[6874741](https://movie.douban.com/subject/6874741/),7.5,李芳芳 / 章子怡 / 黄晓明,中国大陆
豆瓣2018每月最热门电影,2,红海行动,[26861685](https://movie.douban.com/subject/26861685/),8.2,林超贤 / 张译 / 黄景瑜,中国大陆 中国香港
豆瓣2018每月最热门电影,3,三块广告牌,[26611804](https://movie.douban.com/subject/26611804/),8.7,马丁·麦克唐纳 / 弗兰西斯·麦克多蒙德 / 伍迪·哈里森,英国 美国
豆瓣2018每月最热门电影,4,头号玩家,[4920389](https://movie.douban.com/subject/4920389/),8.6,史蒂文·斯皮尔伯格 / 泰伊·谢里丹 / 奥利维亚·库克,美国
豆瓣2018每月最热门电影,5,复仇者联盟3：无限战争,[24773958](https://movie.douban.com/subject/24773958/),8.1,安东尼·罗素 / 小罗伯特·唐尼 / 克里斯·海姆斯沃斯,美国
豆瓣2018每月最热门电影,6,侏罗纪世界2,[26416062](https://movie.douban.com/subject/26416062/),6.6,J·A·巴亚纳 / 克里斯·帕拉特 / 布莱丝·达拉斯·霍华德,美国
豆瓣2018每月最热门电影,7,我不是药神,[26752088](https://movie.douban.com/subject/26752088/),9.0,文牧野 / 徐峥 / 王传君,中国大陆
豆瓣2018每月最热门电影,8,一出好戏,[26985127](https://movie.douban.com/subject/26985127/),7.1,黄渤 / 黄渤 / 舒淇,中国大陆
豆瓣2018每月最热门电影,9,碟中谍6：全面瓦解,[26336252](https://movie.douban.com/subject/26336252/),8.1,克里斯托弗·麦奎里 / 汤姆·克鲁斯 / 亨利·卡维尔,美国 中国大陆 法国 挪威 英国
豆瓣2018每月最热门电影,10,无双,[26425063](https://movie.douban.com/subject/26425063/),8.0,庄文强 / 周润发 / 郭富城,中国大陆 中国香港
豆瓣2018每月最热门电影,11,毒液：致命守护者,[3168101](https://movie.douban.com/subject/3168101/),7.2,鲁本·弗雷斯彻 / 汤姆·哈迪 / 米歇尔·威廉姆斯,美国 中国大陆
豆瓣2018每月最热门电影,12,海王,[3878007](https://movie.douban.com/subject/3878007/),7.6,温子仁 / 杰森·莫玛 / 安珀·赫德,美国 澳大利亚
 , , , , , , 
豆瓣2018上映10周年的电影,1,机器人总动员,[2131459](https://movie.douban.com/subject/2131459/),9.3,安德鲁·斯坦顿 / 本·贝尔特 / 艾丽莎·奈特,美国
豆瓣2018上映10周年的电影,2,本杰明·巴顿奇事,[1485260](https://movie.douban.com/subject/1485260/),9.0,大卫·芬奇 / 凯特·布兰切特 / 布拉德·皮特,美国
豆瓣2018上映10周年的电影,3,贫民窟的百万富翁,[2209573](https://movie.douban.com/subject/2209573/),8.6,丹尼·博伊尔 / 戴夫·帕特尔 / 沙鲁巴·舒克拉,英国
豆瓣2018上映10周年的电影,4,蝙蝠侠：黑暗骑士,[1851857](https://movie.douban.com/subject/1851857/),9.2,克里斯托弗·诺兰 / 克里斯蒂安·贝尔 / 希斯·莱杰,美国 英国
豆瓣2018上映10周年的电影,5,入殓师,[2149806](https://movie.douban.com/subject/2149806/),8.9,泷田洋二郎 / 本木雅弘 / 广末凉子,日本
豆瓣2018上映10周年的电影,6,功夫熊猫,[1783457](https://movie.douban.com/subject/1783457/),8.2,马克·奥斯本 / 杰克·布莱克 / 达斯汀·霍夫曼,美国
豆瓣2018上映10周年的电影,7,暮光之城,[2268359](https://movie.douban.com/subject/2268359/),7.6,凯瑟琳·哈德威克 / 克里斯汀·斯图尔特 / 罗伯特·帕丁森,美国
豆瓣2018上映10周年的电影,8,朗读者,[2213597](https://movie.douban.com/subject/2213597/),8.6,史蒂芬·戴德利 / 凯特·温丝莱特 / 大卫·克劳斯,美国 德国
豆瓣2018上映10周年的电影,9,非诚勿扰,[3313801](https://movie.douban.com/subject/3313801/),7.2,冯小刚 / 葛优 / 舒淇,中国大陆
豆瓣2018上映10周年的电影,10,钢铁侠,[1432146](https://movie.douban.com/subject/1432146/),8.4,乔恩·费儒 / 小罗伯特·唐尼 / 泰伦斯·霍华德,美国
 , , , , , , 
豆瓣2018上映20周年的电影,1,海上钢琴师,[1292001](https://movie.douban.com/subject/1292001/),9.3,朱塞佩·托纳多雷 / 蒂姆·罗斯 / 普路特·泰勒·文斯,意大利
豆瓣2018上映20周年的电影,2,楚门的世界,[1292064](https://movie.douban.com/subject/1292064/),9.4,彼得·威尔 / 金·凯瑞 / 劳拉·琳妮,美国
豆瓣2018上映20周年的电影,3,两杆大烟枪,[1293350](https://movie.douban.com/subject/1293350/),9.1,盖·里奇 / 杰森·弗莱明 / 德克斯特·弗莱彻,英国
豆瓣2018上映20周年的电影,4,拯救大兵瑞恩,[1292849](https://movie.douban.com/subject/1292849/),9.1,史蒂文·斯皮尔伯格 / 汤姆·汉克斯 / 汤姆·塞兹摩尔,美国
豆瓣2018上映20周年的电影,5,罗拉快跑,[1292275](https://movie.douban.com/subject/1292275/),8.1,汤姆·提克威 / 弗朗卡·波滕特 / 莫里兹·布雷多,德国
豆瓣2018上映20周年的电影,6,花木兰,[1294833](https://movie.douban.com/subject/1294833/),8.0,巴里·库克 / 温明娜 / 艾迪·墨菲,美国
豆瓣2018上映20周年的电影,7,天使之城,[1292212](https://movie.douban.com/subject/1292212/),7.9,布拉德·塞伯宁 / 尼古拉斯·凯奇 / 梅格·瑞恩,美国 德国
豆瓣2018上映20周年的电影,8,四月物语,[1292371](https://movie.douban.com/subject/1292371/),8.2,岩井俊二 / 松隆子 / 田边诚一,日本
豆瓣2018上映20周年的电影,9,天生一对,[1297102](https://movie.douban.com/subject/1297102/),8.4,南希·迈耶斯 / 琳赛·洛翰 / 丹尼斯·奎德,美国
豆瓣2018上映20周年的电影,10,不见不散,[1307014](https://movie.douban.com/subject/1307014/),7.9,冯小刚 / 葛优 / 徐帆,中国大陆
 , , , , , , 
豆瓣2018上映30周年的电影,1,龙猫,[1291560](https://movie.douban.com/subject/1291560/),9.2,宫崎骏 / 日高范子 / 坂本千夏,日本
豆瓣2018上映30周年的电影,2,天堂电影院,[1291828](https://movie.douban.com/subject/1291828/),9.2,朱塞佩·托纳多雷 / 菲利普·努瓦雷 / 萨瓦特利·卡西欧,意大利 法国
豆瓣2018上映30周年的电影,3,萤火虫之墓,[1293318](https://movie.douban.com/subject/1293318/),8.7,高畑勋 / 辰己努 / 白石绫乃,日本
豆瓣2018上映30周年的电影,4,雨人,[1291870](https://movie.douban.com/subject/1291870/),8.7,巴瑞·莱文森 / 达斯汀·霍夫曼 / 汤姆·克鲁斯,美国
豆瓣2018上映30周年的电影,5,红高粱,[1306505](https://movie.douban.com/subject/1306505/),8.5,张艺谋 / 巩俐 / 姜文,中国大陆
豆瓣2018上映30周年的电影,6,碧海蓝天,[1300960](https://movie.douban.com/subject/1300960/),8.7,吕克·贝松 / 让-马克·巴尔 / 让·雷诺,法国 意大利
豆瓣2018上映30周年的电影,7,旺角卡门,[1304624](https://movie.douban.com/subject/1304624/),7.8,王家卫 / 刘德华 / 张学友,中国香港
豆瓣2018上映30周年的电影,8,虎胆龙威,[1292697](https://movie.douban.com/subject/1292697/),8.2,约翰·麦克蒂尔南 / 布鲁斯·威利斯 / 邦妮·比蒂丽娅,美国
豆瓣2018上映30周年的电影,9,布拉格之恋,[1291859](https://movie.douban.com/subject/1291859/),8.2,菲利普·考夫曼 / 丹尼尔·戴-刘易斯 / 朱丽叶·比诺什,美国
豆瓣2018上映30周年的电影,10,妈妈再爱我一次,[1432972](https://movie.douban.com/subject/1432972/),8.3,陈朱煌 / 杨贵媚 / 谢小鱼,中国台湾
 , , , , , , 
豆瓣2018上映40周年的电影,1,尼罗河上的惨案,[1302100](https://movie.douban.com/subject/1302100/),8.5,约翰·吉勒明 / 彼得·乌斯蒂诺夫 / 简·伯金,英国
豆瓣2018上映40周年的电影,2,醉拳,[1296693](https://movie.douban.com/subject/1296693/),7.8,袁和平 / 成龙 / 黄正利,中国香港
豆瓣2018上映40周年的电影,3,猎鹿人,[1292403](https://movie.douban.com/subject/1292403/),8.3,迈克尔·西米诺 / 罗伯特·德尼罗 / 约翰·凯泽尔,美国
豆瓣2018上映40周年的电影,4,我唾弃你的坟墓,[1299265](https://movie.douban.com/subject/1299265/),6.4,梅尔·扎奇 / 卡米尔·基顿 / Eron Tabor,美国
豆瓣2018上映40周年的电影,5,超人,[1300916](https://movie.douban.com/subject/1300916/),7.7,理查德·唐纳 / 克里斯托弗·里夫 / 马龙·白兰度,美国 英国 加拿大
豆瓣2018上映40周年的电影,6,蛇形刁手,[1498658](https://movie.douban.com/subject/1498658/),7.4,袁和平 / 成龙 / 袁小田,中国香港
豆瓣2018上映40周年的电影,7,秋日奏鸣曲,[1297268](https://movie.douban.com/subject/1297268/),9.1,英格玛·伯格曼 / 英格丽·褒曼 / 丽芙·乌曼,瑞典 西德 英国
豆瓣2018上映40周年的电影,8,月光光心慌慌,[1299586](https://movie.douban.com/subject/1299586/),6.8,约翰·卡朋特 / 唐纳德·普利森斯 / 杰米·李·柯蒂斯,美国
豆瓣2018上映40周年的电影,9,天堂之日,[1293232](https://movie.douban.com/subject/1293232/),7.9,泰伦斯·马力克 / 理查·基尔 / 布鲁克·亚当斯,美国
豆瓣2018上映40周年的电影,10,死亡游戏,[1308456](https://movie.douban.com/subject/1308456/),7.8,罗伯特·高洛斯 / 李小龙 / 考林·加普,中国香港 美国
 , , , , , , 
豆瓣2018上映50周年的电影,1,2001太空漫游,[1292226](https://movie.douban.com/subject/1292226/),8.9,斯坦利·库布里克 / 凯尔·杜拉 / 加里·洛克伍德,英国 美国
豆瓣2018上映50周年的电影,2,西部往事,[1293394](https://movie.douban.com/subject/1293394/),8.7,赛尔乔·莱昂内 / 亨利·方达 / 查尔斯·布朗森,意大利 美国
豆瓣2018上映50周年的电影,3,罗斯玛丽的婴儿,[1293852](https://movie.douban.com/subject/1293852/),8.2,罗曼·波兰斯基 / 米娅·法罗 / 约翰·卡萨维蒂,美国
豆瓣2018上映50周年的电影,4,人猿星球,[1296697](https://movie.douban.com/subject/1296697/),8.3,富兰克林·沙夫纳 / 查尔顿·赫斯顿 / 罗迪·麦克道尔,美国
豆瓣2018上映50周年的电影,5,黄色潜水艇,[1305605](https://movie.douban.com/subject/1305605/),8.9,乔治·杜宁 / The Beatles / 保罗·安吉利斯,英国 美国
豆瓣2018上映50周年的电影,6,罗密欧与朱丽叶,[1295467](https://movie.douban.com/subject/1295467/),8.7,佛朗哥·泽菲雷里 / 莱昂纳德·怀廷 / 奥丽维娅·赫西,英国 意大利
豆瓣2018上映50周年的电影,7,活死人之夜,[1297996](https://movie.douban.com/subject/1297996/),7.4,乔治·A·罗梅罗 / 杜安·琼斯 / 朱迪丝·奥迪娅,美国
豆瓣2018上映50周年的电影,8,如果,[1307973](https://movie.douban.com/subject/1307973/),8.1,林赛·安德森 / 马尔科姆·麦克道威尔 / 大卫·伍德,英国
豆瓣2018上映50周年的电影,9,偷吻,[1298197](https://movie.douban.com/subject/1298197/),7.9,弗朗索瓦·特吕弗 / 让-皮埃尔·利奥德 / 德菲因·塞里格,法国
豆瓣2018上映50周年的电影,10,雾都孤儿,[1293219](https://movie.douban.com/subject/1293219/),8.3,卡罗尔·里德 / 朗·穆迪 / 姗妮·沃利斯,英国
 , , , , , , 
豆瓣2019最值得期待的外语电影,1,复仇者联盟4：终局之战,[26100958](https://movie.douban.com/subject/26100958/),8.5,安东尼·罗素 / 小罗伯特·唐尼 / 克里斯·埃文斯,美国
豆瓣2019最值得期待的外语电影,2,惊奇队长,[26213252](https://movie.douban.com/subject/26213252/),6.8,安娜·波顿 / 布丽·拉尔森 / 裘德·洛,美国 澳大利亚
豆瓣2019最值得期待的外语电影,3,X战警：黑凤凰,[26667010](https://movie.douban.com/subject/26667010/),5.7,西蒙·金伯格 / 苏菲·特纳 / 詹姆斯·麦卡沃伊,美国 加拿大
豆瓣2019最值得期待的外语电影,4,阿丽塔：战斗天使,[1652592](https://movie.douban.com/subject/1652592/),7.5,罗伯特·罗德里格兹 / 罗莎·萨拉查 / 克里斯托弗·瓦尔兹,美国 日本 加拿大
豆瓣2019最值得期待的外语电影,5,大侦探皮卡丘,[26835471](https://movie.douban.com/subject/26835471/),6.4,罗伯·莱特曼 / 瑞安·雷诺兹 / 贾斯蒂斯·史密斯,美国 日本 英国 加拿大
豆瓣2019最值得期待的外语电影,6,纽约的一个雨天,[27089612](https://movie.douban.com/subject/27089612/),7.3,伍迪·艾伦 / 提莫西·查拉梅 / 艾丽·范宁,美国
豆瓣2019最值得期待的外语电影,7,蜘蛛侠：英雄远征,[26931786](https://movie.douban.com/subject/26931786/),7.6,乔·沃茨 / 汤姆·赫兰德 / 赞达亚,美国
豆瓣2019最值得期待的外语电影,8,狮子王,[26884354](https://movie.douban.com/subject/26884354/),7.2,乔恩·费儒 / 唐纳德·格洛弗 / 阿尔法·伍达德,美国
豆瓣2019最值得期待的外语电影,9,好莱坞往事,[27087724](https://movie.douban.com/subject/27087724/),7.3,昆汀·塔伦蒂诺 / 莱昂纳多·迪卡普里奥 / 布拉德·皮特,美国 英国 中国大陆
豆瓣2019最值得期待的外语电影,10,爱尔兰人,[6981153](https://movie.douban.com/subject/6981153/),8.8,马丁·斯科塞斯 / 罗伯特·德尼罗 / 阿尔·帕西诺,美国
 , , , , , , 
豆瓣2019最值得期待的华语电影,1,疯狂的外星人,[25986662](https://movie.douban.com/subject/25986662/),6.4,宁浩 / 黄渤 / 沈腾,中国大陆
豆瓣2019最值得期待的华语电影,2,流浪地球,[26266893](https://movie.douban.com/subject/26266893/),7.9,郭帆 / 吴京 / 屈楚萧,中国大陆
豆瓣2019最值得期待的华语电影,3,摸金校尉之九幽将军,[26986120](https://movie.douban.com/subject/26986120/),0.0,徐克 / 陈坤,中国大陆
豆瓣2019最值得期待的华语电影,4,飞驰人生,[30163509](https://movie.douban.com/subject/30163509/),6.9,韩寒 / 沈腾 / 黄景瑜,中国大陆
豆瓣2019最值得期待的华语电影,5,风林火山,[26351864](https://movie.douban.com/subject/26351864/),0.0,麦浚龙 / 金城武 / 梁家辉,中国香港
豆瓣2019最值得期待的华语电影,6,刀背藏身,[26757090](https://movie.douban.com/subject/26757090/),0.0,徐浩峰 / 许晴 / 张傲月,中国大陆
豆瓣2019最值得期待的华语电影,7,新喜剧之王,[4840388](https://movie.douban.com/subject/4840388/),5.7,周星驰 / 王宝强 / 鄂靖文,中国大陆 中国香港
豆瓣2019最值得期待的华语电影,8,阳台上,[27135473](https://movie.douban.com/subject/27135473/),5.6,张猛 / 周冬雨 / 王锵,中国大陆
豆瓣2019最值得期待的华语电影,9,兰心大剧院,[26954859](https://movie.douban.com/subject/26954859/),7.2,娄烨 / 巩俐 / 赵又廷,中国大陆
豆瓣2019最值得期待的华语电影,10,画皮Ⅲ,[24743117](https://movie.douban.com/subject/24743117/),0.0,陈坤,中国大陆
 , , , , , , 
豆瓣2018你可能错过的好片,1,人生果实,[26874505](https://movie.douban.com/subject/26874505/),8.4,伏原健之 / 津端修一 / 津端英子,日本
豆瓣2018你可能错过的好片,2,那天，大海,[30163799](https://movie.douban.com/subject/30163799/),9.3,金智永 / 郑雨盛,韩国
豆瓣2018你可能错过的好片,3,日本之耻,[30263943](https://movie.douban.com/subject/30263943/),9.2,埃里卡·詹金 / 伊藤诗织,英国
豆瓣2018你可能错过的好片,4,天才之击,[30268753](https://movie.douban.com/subject/30268753/),9.3,安德鲁·道格拉斯 / 罗杰·费德勒 / 拉斐尔·纳达尔,美国
豆瓣2018你可能错过的好片,5,我不是药神,[26752088](https://movie.douban.com/subject/26752088/),9.0,文牧野 / 徐峥 / 王传君,中国大陆
豆瓣2018你可能错过的好片,6,珠峰清道夫,[30167539](https://movie.douban.com/subject/30167539/),9.0,玛丽娜·马丁斯 / 纳格尔·夏尔巴 / 查克拉·B·卡基,尼泊尔
豆瓣2018你可能错过的好片,7,死灵魂,[30196877](https://movie.douban.com/subject/30196877/),9.2,王兵,中国大陆 法国 瑞士
豆瓣2018你可能错过的好片,8,坂本龙一：终曲,[26984189](https://movie.douban.com/subject/26984189/),8.6,史蒂芬·野村·斯奇博 / 坂本龙一,日本 美国
豆瓣2018你可能错过的好片,9,大法官金斯伯格,[27615467](https://movie.douban.com/subject/27615467/),9.5,朱莉·科昂 / 鲁斯·巴德·金斯伯格 / 比尔·克林顿,美国
豆瓣2018你可能错过的好片,10,尖端医疗的真相,[30234901](https://movie.douban.com/subject/30234901/),9.1,科比·迪克 / Robert Bridges / Angie Firmalino,澳大利亚 美国
豆瓣2018你可能错过的好片,11,阿尔法围棋,[27012433](https://movie.douban.com/subject/27012433/),8.9,格雷格·科斯 / Demis Hassabis / David Silver,美国
豆瓣2018你可能错过的好片,12,头号玩家,[4920389](https://movie.douban.com/subject/4920389/),8.6,史蒂文·斯皮尔伯格 / 泰伊·谢里丹 / 奥利维亚·库克,美国
豆瓣2018你可能错过的好片,13,三块广告牌,[26611804](https://movie.douban.com/subject/26611804/),8.7,马丁·麦克唐纳 / 弗兰西斯·麦克多蒙德 / 伍迪·哈里森,英国 美国
豆瓣2018你可能错过的好片,14,小偷家族,[27622447](https://movie.douban.com/subject/27622447/),8.7,是枝裕和 / 中川雅也 / 安藤樱,日本
豆瓣2018你可能错过的好片,15,大佛普拉斯,[27059130](https://movie.douban.com/subject/27059130/),8.7,黄信尧 / 庄益增 / 陈竹升,中国台湾
豆瓣2018你可能错过的好片,16,幸福的拉扎罗,[27072795](https://movie.douban.com/subject/27072795/),8.5,阿莉切·罗尔瓦赫尔 / 阿德里亚诺·塔尔迪奥洛 / 阿涅塞·格拉齐亚尼,意大利 瑞士 法国 德国
豆瓣2018你可能错过的好片,17,奇迹男孩,[26787574](https://movie.douban.com/subject/26787574/),8.6,斯蒂芬·卓博斯基 / 雅各布·特伦布莱 / 朱莉娅·罗伯茨,美国 中国香港
豆瓣2018你可能错过的好片,18,有熊谷守一在的地方,[27147739](https://movie.douban.com/subject/27147739/),8.4,冲田修一 / 山崎努 / 青木崇高,日本
豆瓣2018你可能错过的好片,19,网络谜踪,[27615441](https://movie.douban.com/subject/27615441/),8.5,阿尼什·查甘蒂 / 约翰·赵 / 米切尔·拉,美国 俄罗斯
豆瓣2018你可能错过的好片,20,狗十三,[25716096](https://movie.douban.com/subject/25716096/),8.2,曹保平 / 张雪迎 / 果靖霖,中国大陆
豆瓣2018你可能错过的好片,21,冒牌上尉,[27114240](https://movie.douban.com/subject/27114240/),8.6,罗伯特·施文特克 / 麦克斯·胡巴赫 / 米兰·佩舍尔,德国 波兰 法国
豆瓣2018你可能错过的好片,22,摄影机不要停！,[30234315](https://movie.douban.com/subject/30234315/),8.2,上田慎一郎 / 滨津隆之 / 真鱼,日本
豆瓣2018你可能错过的好片,23,巴斯特·斯克鲁格斯的歌谣,[26952704](https://movie.douban.com/subject/26952704/),8.5,伊桑·科恩 / 哈利·米尔林 / 佐伊·卡赞,美国
豆瓣2018你可能错过的好片,24,沉默的教室,[27608785](https://movie.douban.com/subject/27608785/),8.4,拉斯·克劳梅 / 乔纳斯·达斯勒 / 汤姆·格兰门兹,德国
豆瓣2018你可能错过的好片,25,红海行动,[26861685](https://movie.douban.com/subject/26861685/),8.2,林超贤 / 张译 / 黄景瑜,中国大陆 中国香港
豆瓣2018你可能错过的好片,26,犬之岛,[26640371](https://movie.douban.com/subject/26640371/),8.2,韦斯·安德森 / 布莱恩·克兰斯顿 / 爱德华·诺顿,德国 日本 美国 英国
豆瓣2018你可能错过的好片,27,无敌破坏王2：大闹互联网,[20438964](https://movie.douban.com/subject/20438964/),8.0,菲尔·约翰斯顿 / 约翰·C·赖利 / 萨拉·西尔弗曼,美国
豆瓣2018你可能错过的好片,28,爱你，西蒙,[26654498](https://movie.douban.com/subject/26654498/),8.3,格里格·伯兰蒂 / 尼克·罗宾森 / 詹妮弗·加纳,美国
豆瓣2018你可能错过的好片,29,特工,[26683421](https://movie.douban.com/subject/26683421/),8.7,尹钟彬 / 黄政民 / 李星民,韩国
豆瓣2018你可能错过的好片,30,上帝之国,[26781703](https://movie.douban.com/subject/26781703/),8.4,弗朗西斯·李 / 乔什·奥康纳 / 亚力克·塞克雷亚努,英国
豆瓣2018你可能错过的好片,31,养家之人,[26346327](https://movie.douban.com/subject/26346327/),8.3,诺拉·托梅 / 莎拉·乔德利 / 索玛·查亚,爱尔兰 加拿大 卢森堡 美国 英国 法国
豆瓣2018你可能错过的好片,32,阿德尔曼夫妇,[26951692](https://movie.douban.com/subject/26951692/),8.3,尼古拉斯·贝多斯 / 多莉亚·蒂利耶 / 尼古拉斯·贝多斯,法国 比利时
豆瓣2018你可能错过的好片,33,碟中谍6：全面瓦解,[26336252](https://movie.douban.com/subject/26336252/),8.1,克里斯托弗·麦奎里 / 汤姆·克鲁斯 / 亨利·卡维尔,美国 中国大陆 法国 挪威 英国
豆瓣2018你可能错过的好片,34,无双,[26425063](https://movie.douban.com/subject/26425063/),8.0,庄文强 / 周润发 / 郭富城,中国大陆 中国香港
豆瓣2018你可能错过的好片,35,无名之辈,[27110296](https://movie.douban.com/subject/27110296/),8.0,饶晓志 / 陈建斌 / 任素汐,中国大陆
豆瓣2018你可能错过的好片,36,暴裂无声,[26647117](https://movie.douban.com/subject/26647117/),8.2,忻钰坤 / 宋洋 / 姜武,中国大陆
豆瓣2018你可能错过的好片,37,血观音,[27113517](https://movie.douban.com/subject/27113517/),8.5,杨雅喆 / 惠英红 / 吴可熙,中国台湾
豆瓣2018你可能错过的好片,38,华盛顿邮报,[26990609](https://movie.douban.com/subject/26990609/),8.3,史蒂文·斯皮尔伯格 / 梅丽尔·斯特里普 / 汤姆·汉克斯,美国 英国
豆瓣2018你可能错过的好片,39,现在去见你,[27018285](https://movie.douban.com/subject/27018285/),8.3,李章焄 / 苏志燮 / 孙艺珍,韩国
豆瓣2018你可能错过的好片,40,大坏狐狸的故事,[27042405](https://movie.douban.com/subject/27042405/),8.3,本杰明·雷内 / 纪尧姆·达尔诺 / 席琳·荣特,法国 比利时 美国
