Index,Group 分榜,Rank 排名,Title 电影,Score 打分,Region 地区,Genre 类型,Staff 人员
206,豆瓣2018每月最热门电影,9,碟中谍6：全面瓦解,8.10,美国 中国大陆 法国 挪威 英国, ,克里斯托弗·麦奎里 / 汤姆·克鲁斯 / 亨利·卡维尔
207,豆瓣2018每月最热门电影,10,无双,8.00,中国大陆 中国香港, ,庄文强 / 周润发 / 郭富城
208,豆瓣2018每月最热门电影,11,毒液：致命守护者,7.20,美国 中国大陆, ,鲁本·弗雷斯彻 / 汤姆·哈迪 / 米歇尔·威廉姆斯
209,豆瓣2018每月最热门电影,12,海王,7.60,美国 澳大利亚, ,温子仁 / 杰森·莫玛 / 安珀·赫德
210, , , , , , , 
211,豆瓣2018上映10周年的电影,1,机器人总动员,9.30,美国, ,安德鲁·斯坦顿 / 本·贝尔特 / 艾丽莎·奈特
212,豆瓣2018上映10周年的电影,2,本杰明·巴顿奇事,9.00,美国, ,大卫·芬奇 / 凯特·布兰切特 / 布拉德·皮特
213,豆瓣2018上映10周年的电影,3,贫民窟的百万富翁,8.60,英国, ,丹尼·博伊尔 / 戴夫·帕特尔 / 沙鲁巴·舒克拉
214,豆瓣2018上映10周年的电影,4,蝙蝠侠：黑暗骑士,9.20,美国 英国, ,克里斯托弗·诺兰 / 克里斯蒂安·贝尔 / 希斯·莱杰
215,豆瓣2018上映10周年的电影,5,入殓师,8.90,日本, ,泷田洋二郎 / 本木雅弘 / 广末凉子
216,豆瓣2018上映10周年的电影,6,功夫熊猫,8.20,美国, ,马克·奥斯本 / 杰克·布莱克 / 达斯汀·霍夫曼
217,豆瓣2018上映10周年的电影,7,暮光之城,7.60,美国, ,凯瑟琳·哈德威克 / 克里斯汀·斯图尔特 / 罗伯特·帕丁森
218,豆瓣2018上映10周年的电影,8,朗读者,8.60,美国 德国, ,史蒂芬·戴德利 / 凯特·温丝莱特 / 大卫·克劳斯
219,豆瓣2018上映10周年的电影,9,非诚勿扰,7.20,中国大陆, ,冯小刚 / 葛优 / 舒淇
220,豆瓣2018上映10周年的电影,10,钢铁侠,8.40,美国, ,乔恩·费儒 / 小罗伯特·唐尼 / 泰伦斯·霍华德
221, , , , , , , 
222,豆瓣2018上映20周年的电影,1,海上钢琴师,9.30,意大利, ,朱塞佩·托纳多雷 / 蒂姆·罗斯 / 普路特·泰勒·文斯
223,豆瓣2018上映20周年的电影,2,楚门的世界,9.40,美国, ,彼得·威尔 / 金·凯瑞 / 劳拉·琳妮
224,豆瓣2018上映20周年的电影,3,两杆大烟枪,9.10,英国, ,盖·里奇 / 杰森·弗莱明 / 德克斯特·弗莱彻
225,豆瓣2018上映20周年的电影,4,拯救大兵瑞恩,9.10,美国, ,史蒂文·斯皮尔伯格 / 汤姆·汉克斯 / 汤姆·塞兹摩尔
226,豆瓣2018上映20周年的电影,5,罗拉快跑,8.10,德国, ,汤姆·提克威 / 弗朗卡·波滕特 / 莫里兹·布雷多
227,豆瓣2018上映20周年的电影,6,花木兰,8.00,美国, ,巴里·库克 / 温明娜 / 艾迪·墨菲
228,豆瓣2018上映20周年的电影,7,天使之城,7.90,美国 德国, ,布拉德·塞伯宁 / 尼古拉斯·凯奇 / 梅格·瑞恩
229,豆瓣2018上映20周年的电影,8,四月物语,8.20,日本, ,岩井俊二 / 松隆子 / 田边诚一
230,豆瓣2018上映20周年的电影,9,天生一对,8.40,美国, ,南希·迈耶斯 / 琳赛·洛翰 / 丹尼斯·奎德
231,豆瓣2018上映20周年的电影,10,不见不散,7.90,中国大陆, ,冯小刚 / 葛优 / 徐帆
232, , , , , , , 
233,豆瓣2018上映30周年的电影,1,龙猫,9.20,日本, ,宫崎骏 / 日高范子 / 坂本千夏
234,豆瓣2018上映30周年的电影,2,天堂电影院,9.20,意大利 法国, ,朱塞佩·托纳多雷 / 菲利普·努瓦雷 / 萨瓦特利·卡西欧
235,豆瓣2018上映30周年的电影,3,萤火虫之墓,8.70,日本, ,高畑勋 / 辰己努 / 白石绫乃
236,豆瓣2018上映30周年的电影,4,雨人,8.70,美国, ,巴瑞·莱文森 / 达斯汀·霍夫曼 / 汤姆·克鲁斯
237,豆瓣2018上映30周年的电影,5,红高粱,8.50,中国大陆, ,张艺谋 / 巩俐 / 姜文
238,豆瓣2018上映30周年的电影,6,碧海蓝天,8.70,法国 意大利, ,吕克·贝松 / 让-马克·巴尔 / 让·雷诺
239,豆瓣2018上映30周年的电影,7,旺角卡门,7.80,中国香港, ,王家卫 / 刘德华 / 张学友
240,豆瓣2018上映30周年的电影,8,虎胆龙威,8.20,美国, ,约翰·麦克蒂尔南 / 布鲁斯·威利斯 / 邦妮·比蒂丽娅
241,豆瓣2018上映30周年的电影,9,布拉格之恋,8.20,美国, ,菲利普·考夫曼 / 丹尼尔·戴-刘易斯 / 朱丽叶·比诺什
242,豆瓣2018上映30周年的电影,10,妈妈再爱我一次,8.30,中国台湾, ,陈朱煌 / 杨贵媚 / 谢小鱼
243, , , , , , , 
244,豆瓣2018上映40周年的电影,1,尼罗河上的惨案,8.50,英国, ,约翰·吉勒明 / 彼得·乌斯蒂诺夫 / 简·伯金
245,豆瓣2018上映40周年的电影,2,醉拳,7.80,中国香港, ,袁和平 / 成龙 / 黄正利
246,豆瓣2018上映40周年的电影,3,猎鹿人,8.30,美国, ,迈克尔·西米诺 / 罗伯特·德尼罗 / 约翰·凯泽尔
247,豆瓣2018上映40周年的电影,4,我唾弃你的坟墓,6.40,美国, ,梅尔·扎奇 / 卡米尔·基顿 / Eron Tabor
248,豆瓣2018上映40周年的电影,5,超人,7.70,美国 英国 加拿大, ,理查德·唐纳 / 克里斯托弗·里夫 / 马龙·白兰度
249,豆瓣2018上映40周年的电影,6,蛇形刁手,7.40,中国香港, ,袁和平 / 成龙 / 袁小田
250,豆瓣2018上映40周年的电影,7,秋日奏鸣曲,9.10,瑞典 西德 英国, ,英格玛·伯格曼 / 英格丽·褒曼 / 丽芙·乌曼
251,豆瓣2018上映40周年的电影,8,月光光心慌慌,6.80,美国, ,约翰·卡朋特 / 唐纳德·普利森斯 / 杰米·李·柯蒂斯
252,豆瓣2018上映40周年的电影,9,天堂之日,7.90,美国, ,泰伦斯·马力克 / 理查·基尔 / 布鲁克·亚当斯
253,豆瓣2018上映40周年的电影,10,死亡游戏,7.80,中国香港 美国, ,罗伯特·高洛斯 / 李小龙 / 考林·加普
254, , , , , , , 
255,豆瓣2018上映50周年的电影,1,2001太空漫游,8.90,英国 美国, ,斯坦利·库布里克 / 凯尔·杜拉 / 加里·洛克伍德
256,豆瓣2018上映50周年的电影,2,西部往事,8.70,意大利 美国, ,赛尔乔·莱昂内 / 亨利·方达 / 查尔斯·布朗森
257,豆瓣2018上映50周年的电影,3,罗斯玛丽的婴儿,8.20,美国, ,罗曼·波兰斯基 / 米娅·法罗 / 约翰·卡萨维蒂
258,豆瓣2018上映50周年的电影,4,人猿星球,8.30,美国, ,富兰克林·沙夫纳 / 查尔顿·赫斯顿 / 罗迪·麦克道尔
259,豆瓣2018上映50周年的电影,5,黄色潜水艇,8.90,英国 美国, ,乔治·杜宁 / The Beatles / 保罗·安吉利斯
260,豆瓣2018上映50周年的电影,6,罗密欧与朱丽叶,8.70,英国 意大利, ,佛朗哥·泽菲雷里 / 莱昂纳德·怀廷 / 奥丽维娅·赫西
261,豆瓣2018上映50周年的电影,7,活死人之夜,7.40,美国, ,乔治·A·罗梅罗 / 杜安·琼斯 / 朱迪丝·奥迪娅
262,豆瓣2018上映50周年的电影,8,如果,8.10,英国, ,林赛·安德森 / 马尔科姆·麦克道威尔 / 大卫·伍德
263,豆瓣2018上映50周年的电影,9,偷吻,7.90,法国, ,弗朗索瓦·特吕弗 / 让-皮埃尔·利奥德 / 德菲因·塞里格
264,豆瓣2018上映50周年的电影,10,雾都孤儿,8.30,英国, ,卡罗尔·里德 / 朗·穆迪 / 姗妮·沃利斯
265, , , , , , , 
266,豆瓣2019最值得期待的外语电影,1,复仇者联盟4：终局之战,8.50,美国, ,安东尼·罗素 / 小罗伯特·唐尼 / 克里斯·埃文斯
267,豆瓣2019最值得期待的外语电影,2,惊奇队长,6.80,美国 澳大利亚, ,安娜·波顿 / 布丽·拉尔森 / 裘德·洛
268,豆瓣2019最值得期待的外语电影,3,X战警：黑凤凰,5.70,美国 加拿大, ,西蒙·金伯格 / 苏菲·特纳 / 詹姆斯·麦卡沃伊
269,豆瓣2019最值得期待的外语电影,4,阿丽塔：战斗天使,7.50,美国 日本 加拿大, ,罗伯特·罗德里格兹 / 罗莎·萨拉查 / 克里斯托弗·瓦尔兹
270,豆瓣2019最值得期待的外语电影,5,大侦探皮卡丘,6.40,美国 日本 英国 加拿大, ,罗伯·莱特曼 / 瑞安·雷诺兹 / 贾斯蒂斯·史密斯
271,豆瓣2019最值得期待的外语电影,6,纽约的一个雨天,7.30,美国, ,伍迪·艾伦 / 提莫西·查拉梅 / 艾丽·范宁
272,豆瓣2019最值得期待的外语电影,7,蜘蛛侠：英雄远征,7.60,美国, ,乔·沃茨 / 汤姆·赫兰德 / 赞达亚
273,豆瓣2019最值得期待的外语电影,8,狮子王,7.20,美国, ,乔恩·费儒 / 唐纳德·格洛弗 / 阿尔法·伍达德
274,豆瓣2019最值得期待的外语电影,9,好莱坞往事,7.30,美国 英国 中国大陆, ,昆汀·塔伦蒂诺 / 莱昂纳多·迪卡普里奥 / 布拉德·皮特
275,豆瓣2019最值得期待的外语电影,10,爱尔兰人,8.80,美国, ,马丁·斯科塞斯 / 罗伯特·德尼罗 / 阿尔·帕西诺
276, , , , , , , 
277,豆瓣2019最值得期待的华语电影,1,疯狂的外星人,6.40,中国大陆, ,宁浩 / 黄渤 / 沈腾
278,豆瓣2019最值得期待的华语电影,2,流浪地球,7.90,中国大陆, ,郭帆 / 吴京 / 屈楚萧
279,豆瓣2019最值得期待的华语电影,3,摸金校尉之九幽将军, ,中国大陆, ,徐克 / 陈坤
280,豆瓣2019最值得期待的华语电影,4,飞驰人生,6.90,中国大陆, ,韩寒 / 沈腾 / 黄景瑜
281,豆瓣2019最值得期待的华语电影,5,风林火山, ,中国香港, ,麦浚龙 / 金城武 / 梁家辉
282,豆瓣2019最值得期待的华语电影,6,刀背藏身, ,中国大陆, ,徐浩峰 / 许晴 / 张傲月
283,豆瓣2019最值得期待的华语电影,7,新喜剧之王,5.70,中国大陆 中国香港, ,周星驰 / 王宝强 / 鄂靖文
284,豆瓣2019最值得期待的华语电影,8,阳台上,5.60,中国大陆, ,张猛 / 周冬雨 / 王锵
285,豆瓣2019最值得期待的华语电影,9,兰心大剧院,7.20,中国大陆, ,娄烨 / 巩俐 / 赵又廷
286,豆瓣2019最值得期待的华语电影,10,画皮Ⅲ, ,中国大陆, ,陈坤
287, , , , , , , 
288,豆瓣2018你可能错过的好片,1,人生果实,8.40,日本, ,伏原健之 / 津端修一 / 津端英子
289,豆瓣2018你可能错过的好片,2,那天，大海,9.30,韩国, ,金智永 / 郑雨盛
290,豆瓣2018你可能错过的好片,3,日本之耻,9.20,英国, ,埃里卡·詹金 / 伊藤诗织
291,豆瓣2018你可能错过的好片,4,天才之击,9.30,美国, ,安德鲁·道格拉斯 / 罗杰·费德勒 / 拉斐尔·纳达尔
292,豆瓣2018你可能错过的好片,5,我不是药神,9.00,中国大陆, ,文牧野 / 徐峥 / 王传君
293,豆瓣2018你可能错过的好片,6,珠峰清道夫,9.00,尼泊尔, ,玛丽娜·马丁斯 / 纳格尔·夏尔巴 / 查克拉·B·卡基
294,豆瓣2018你可能错过的好片,7,死灵魂,9.20,中国大陆 法国 瑞士, ,王兵
295,豆瓣2018你可能错过的好片,8,坂本龙一：终曲,8.60,日本 美国, ,史蒂芬·野村·斯奇博 / 坂本龙一
296,豆瓣2018你可能错过的好片,9,大法官金斯伯格,9.50,美国, ,朱莉·科昂 / 鲁斯·巴德·金斯伯格 / 比尔·克林顿
297,豆瓣2018你可能错过的好片,10,尖端医疗的真相,9.10,澳大利亚 美国, ,科比·迪克 / Robert Bridges / Angie Firmalino
298,豆瓣2018你可能错过的好片,11,阿尔法围棋,8.90,美国, ,格雷格·科斯 / Demis Hassabis / David Silver
299,豆瓣2018你可能错过的好片,12,头号玩家,8.60,美国, ,史蒂文·斯皮尔伯格 / 泰伊·谢里丹 / 奥利维亚·库克
300,豆瓣2018你可能错过的好片,13,三块广告牌,8.70,英国 美国, ,马丁·麦克唐纳 / 弗兰西斯·麦克多蒙德 / 伍迪·哈里森
301,豆瓣2018你可能错过的好片,14,小偷家族,8.70,日本, ,是枝裕和 / 中川雅也 / 安藤樱
302,豆瓣2018你可能错过的好片,15,大佛普拉斯,8.70,中国台湾, ,黄信尧 / 庄益增 / 陈竹升
303,豆瓣2018你可能错过的好片,16,幸福的拉扎罗,8.50,意大利 瑞士 法国 德国, ,阿莉切·罗尔瓦赫尔 / 阿德里亚诺·塔尔迪奥洛 / 阿涅塞·格拉齐亚尼
304,豆瓣2018你可能错过的好片,17,奇迹男孩,8.60,美国 中国香港, ,斯蒂芬·卓博斯基 / 雅各布·特伦布莱 / 朱莉娅·罗伯茨
305,豆瓣2018你可能错过的好片,18,有熊谷守一在的地方,8.40,日本, ,冲田修一 / 山崎努 / 青木崇高
306,豆瓣2018你可能错过的好片,19,网络谜踪,8.50,美国 俄罗斯, ,阿尼什·查甘蒂 / 约翰·赵 / 米切尔·拉
307,豆瓣2018你可能错过的好片,20,狗十三,8.20,中国大陆, ,曹保平 / 张雪迎 / 果靖霖
308,豆瓣2018你可能错过的好片,21,冒牌上尉,8.60,德国 波兰 法国, ,罗伯特·施文特克 / 麦克斯·胡巴赫 / 米兰·佩舍尔
309,豆瓣2018你可能错过的好片,22,摄影机不要停！,8.20,日本, ,上田慎一郎 / 滨津隆之 / 真鱼
310,豆瓣2018你可能错过的好片,23,巴斯特·斯克鲁格斯的歌谣,8.50,美国, ,伊桑·科恩 / 哈利·米尔林 / 佐伊·卡赞
311,豆瓣2018你可能错过的好片,24,沉默的教室,8.40,德国, ,拉斯·克劳梅 / 乔纳斯·达斯勒 / 汤姆·格兰门兹
312,豆瓣2018你可能错过的好片,25,红海行动,8.20,中国大陆 中国香港, ,林超贤 / 张译 / 黄景瑜
313,豆瓣2018你可能错过的好片,26,犬之岛,8.20,德国 日本 美国 英国, ,韦斯·安德森 / 布莱恩·克兰斯顿 / 爱德华·诺顿
314,豆瓣2018你可能错过的好片,27,无敌破坏王2：大闹互联网,8.00,美国, ,菲尔·约翰斯顿 / 约翰·C·赖利 / 萨拉·西尔弗曼
315,豆瓣2018你可能错过的好片,28,爱你，西蒙,8.30,美国, ,格里格·伯兰蒂 / 尼克·罗宾森 / 詹妮弗·加纳
316,豆瓣2018你可能错过的好片,29,特工,8.70,韩国, ,尹钟彬 / 黄政民 / 李星民
317,豆瓣2018你可能错过的好片,30,上帝之国,8.40,英国, ,弗朗西斯·李 / 乔什·奥康纳 / 亚力克·塞克雷亚努
318,豆瓣2018你可能错过的好片,31,养家之人,8.30,爱尔兰 加拿大 卢森堡 美国 英国 法国, ,诺拉·托梅 / 莎拉·乔德利 / 索玛·查亚
319,豆瓣2018你可能错过的好片,32,阿德尔曼夫妇,8.30,法国 比利时, ,尼古拉斯·贝多斯 / 多莉亚·蒂利耶 / 尼古拉斯·贝多斯
320,豆瓣2018你可能错过的好片,33,碟中谍6：全面瓦解,8.10,美国 中国大陆 法国 挪威 英国, ,克里斯托弗·麦奎里 / 汤姆·克鲁斯 / 亨利·卡维尔
321,豆瓣2018你可能错过的好片,34,无双,8.00,中国大陆 中国香港, ,庄文强 / 周润发 / 郭富城
322,豆瓣2018你可能错过的好片,35,无名之辈,8.00,中国大陆, ,饶晓志 / 陈建斌 / 任素汐
323,豆瓣2018你可能错过的好片,36,暴裂无声,8.20,中国大陆, ,忻钰坤 / 宋洋 / 姜武
324,豆瓣2018你可能错过的好片,37,血观音,8.50,中国台湾, ,杨雅喆 / 惠英红 / 吴可熙
325,豆瓣2018你可能错过的好片,38,华盛顿邮报,8.30,美国 英国, ,史蒂文·斯皮尔伯格 / 梅丽尔·斯特里普 / 汤姆·汉克斯
326,豆瓣2018你可能错过的好片,39,现在去见你,8.30,韩国, ,李章焄 / 苏志燮 / 孙艺珍
327,豆瓣2018你可能错过的好片,40,大坏狐狸的故事,8.30,法国 比利时 美国, ,本杰明·雷内 / 纪尧姆·达尔诺 / 席琳·荣特
328,豆瓣2018你可能错过的好片,41,信笺故事,8.20,美国, ,珍妮芬·福克斯 / 劳拉·邓恩 / 约翰·赫德
329,豆瓣2018你可能错过的好片,42,罗马,8.20,墨西哥 美国, ,阿方索·卡隆 / 雅利扎·阿巴里西奥 / 玛丽娜·德·塔维拉
330,豆瓣2018你可能错过的好片,43,羞辱,8.30,黎巴嫩 法国 塞浦路斯 比利时 美国, ,齐德·多尔里 / 阿德尔·卡拉姆 / 卡梅尔·巴沙
331,豆瓣2018你可能错过的好片,44,24帧,8.40,伊朗 法国, ,阿巴斯·基亚罗斯塔米
332,豆瓣2018你可能错过的好片,45,复仇者联盟3：无限战争,8.10,美国, ,安东尼·罗素 / 小罗伯特·唐尼 / 克里斯·海姆斯沃斯
333,豆瓣2018你可能错过的好片,46,升级,8.20,美国 澳大利亚, ,雷·沃纳尔 / 罗根·马歇尔-格林 / 梅拉里·沃列何
334,豆瓣2018你可能错过的好片,47,铁雨,8.20,韩国, ,杨宇硕 / 郑雨盛 / 郭度沅
335,豆瓣2018你可能错过的好片,48,大象席地而坐,8.10,中国大陆, ,胡波 / 彭昱畅 / 章宇
336,豆瓣2018你可能错过的好片,49,爱在记忆消逝前,8.10,意大利 法国, ,保罗·维尔齐 / 海伦·米伦 / 唐纳德·萨瑟兰
337,豆瓣2018你可能错过的好片,50,祈祷落幕时,7.90,日本, ,福泽克雄 / 阿部宽 / 松岛菜菜子
338,豆瓣2018你可能错过的好片,51,克里斯托弗·罗宾,8.10,美国, ,马克·福斯特 / 伊万·麦克格雷格 / 海莉·阿特维尔
339,豆瓣2018你可能错过的好片,52,天上再见,8.00,法国 加拿大, ,阿尔贝·杜邦泰尔 / 纳威尔·佩雷兹·毕斯卡亚特 / 阿尔贝·杜邦泰尔
340,豆瓣2018你可能错过的好片,53,海王,7.60,美国 澳大利亚, ,温子仁 / 杰森·莫玛 / 安珀·赫德
341,豆瓣2018你可能错过的好片,54,超人总动员2,7.80,美国, ,布拉德·伯德 / 格雷格·T·尼尔森 / 霍利·亨特
342,豆瓣2018你可能错过的好片,55,花牌情缘：结,7.90,日本, ,小泉德宏 / 广濑铃 / 野村周平
343,豆瓣2018你可能错过的好片,56,伯德小姐,7.90,美国, ,格蕾塔·葛韦格 / 西尔莎·罗南 / 劳里·梅特卡夫
344,豆瓣2018你可能错过的好片,57,燃烧,8.10,韩国, ,李沧东 / 刘亚仁 / 史蒂文·元
345,豆瓣2018你可能错过的好片,58,解除好友2：暗网,7.90,美国, ,斯蒂芬·苏斯科 / 科林·伍德尔 / 斯蒂芬妮·诺格拉斯
346,豆瓣2018你可能错过的好片,59,马斯顿教授与神奇女侠,7.90,美国, ,安吉拉·罗宾森 / 卢克·伊万斯 / 丽贝卡·豪尔
347,豆瓣2018你可能错过的好片,60,小公女,7.90,韩国, ,全高云 / 李絮 / 安宰弘
348,豆瓣2018你可能错过的好片,61,九三年夏天,7.90,西班牙, ,卡拉·西蒙 / 莱娅·阿蒂加斯 / 保拉·罗伯斯
349,豆瓣2018你可能错过的好片,62,家族之苦3,8.00,日本, ,山田洋次 / 桥爪功 / 吉行和子
350,豆瓣2018你可能错过的好片,63,冷战,7.90,波兰 法国 英国, ,帕维乌·帕夫利科夫斯基 / 尤安娜·库里克 / 托马斯·科特
351,豆瓣2018你可能错过的好片,64,喜欢，轻吻，快跑,7.80,法国, ,克里斯托夫·奥诺雷 / 文森特·拉科斯特 / 皮埃尔·德隆尚
352,豆瓣2018你可能错过的好片,65,盛夏,7.90,俄罗斯 法国, ,基里尔·谢列布连尼科夫 / 刘台午 / 伊琳娜·斯达申鲍姆
353,豆瓣2018你可能错过的好片,66,孤狼之血,7.90,日本, ,白石和弥 / 役所广司 / 松坂桃李
354,豆瓣2018你可能错过的好片,67,方形,7.70,瑞典 德国 法国 丹麦, ,鲁本·奥斯特伦德 / 克拉斯·邦 / 伊丽莎白·莫斯
355,豆瓣2018你可能错过的好片,68,罪人,7.60,丹麦, ,古斯塔夫·莫勒 / 雅各布·克德格恩 / 杰西卡·迪内奇
356,豆瓣2018你可能错过的好片,69,此房是我造,7.40,丹麦 法国 瑞典 德国 比利时 突尼斯, ,拉斯·冯·提尔 / 马特·狄龙 / 布鲁诺·冈茨
357,豆瓣2018你可能错过的好片,70,雪怪大冒险,7.30,美国, ,凯瑞·柯克帕特里克 / 查宁·塔图姆 / 詹姆斯·柯登
358,豆瓣2018你可能错过的好片,71,无问西东,7.50,中国大陆, ,李芳芳 / 章子怡 / 黄晓明
359,豆瓣2018你可能错过的好片,72,江湖儿女,7.60,中国大陆 法国 日本, ,贾樟柯 / 赵涛 / 廖凡
360,豆瓣2018你可能错过的好片,73,灾难艺术家,7.50,美国, ,詹姆斯·弗兰科 / 詹姆斯·弗兰科 / 戴夫·弗兰科
361,豆瓣2018你可能错过的好片,74,去年冬天与你分手,7.70,日本, ,泷本智行 / 岩田刚典 / 山本美月
362,豆瓣2018你可能错过的好片,75,文集,7.50,韩国, ,李允正 / 郑帝元 / 申银秀
363,豆瓣2018你可能错过的好片,76,那就是我的世界,7.80,韩国, ,崔成贤 / 李秉宪 / 朴正民
364,豆瓣2018你可能错过的好片,77,换季期,7.70,韩国, ,李东恩 / 裴宗玉 / 李源根
365,豆瓣2018你可能错过的好片,78,死侍2：我爱我家,7.30,美国, ,大卫·雷奇 / 瑞安·雷诺兹 / 乔什·布洛林
366,豆瓣2018你可能错过的好片,79,魅影缝匠,7.50,美国 英国, ,保罗·托马斯·安德森 / 丹尼尔·戴-刘易斯 / 薇姬·克里普斯
367,豆瓣2018你可能错过的好片,80,嗝嗝老师,7.40,印度, ,西达夫·马贺拉 / 拉妮·玛克赫吉 / 内拉吉·卡比
368,豆瓣2018你可能错过的好片,81,好朋友,7.60,荷兰, ,艾伦·斯密特 / 马吉德·马多 / 乔舒亚·斯特拉多斯基
369,豆瓣2018你可能错过的好片,82,与神同行2：因与缘,7.60,韩国, ,金容华 / 河正宇 / 朱智勋
370,豆瓣2018你可能错过的好片,83,毒液：致命守护者,7.20,美国 中国大陆, ,鲁本·弗雷斯彻 / 汤姆·哈迪 / 米歇尔·威廉姆斯
371,豆瓣2018你可能错过的好片,84,蚁人2：黄蜂女现身,7.20,美国, ,佩顿·里德 / 保罗·路德 / 伊万杰琳·莉莉
372,豆瓣2018你可能错过的好片,85,寄宿学校,7.30,美国, ,鲍兹·亚金 / 卢克·普拉尔 / 斯特林·杰里斯
373,豆瓣2018你可能错过的好片,86,小森林,7.50,韩国, ,林顺礼 / 金泰梨 / 柳俊烈
374,豆瓣2018你可能错过的好片,87,我的冠军男友,7.40,瑞士, ,马塞尔·吉斯莱 / 麦克斯·胡巴赫 / 艾伦·阿尔塔拉斯
375,豆瓣2018你可能错过的好片,88,怪奇秀,7.60,美国, ,楚蒂·斯泰勒 / 埃里克斯·劳瑟 / 阿比盖尔·布雷斯林
376,豆瓣2018你可能错过的好片,89,梦呓雨林,7.40,墨西哥 荷兰, ,埃内斯托·孔特雷拉斯 / 费尔南多·阿尔瓦雷斯·雷贝尔 / 何塞·曼纽尔·庞瑟里斯
377,豆瓣2018你可能错过的好片,90,水形物语,7.20,美国 加拿大 墨西哥, ,吉尔莫·德尔·托罗 / 莎莉·霍金斯 / 道格·琼斯
378,豆瓣2018你可能错过的好片,91,湮灭,7.20,美国 英国, ,亚历克斯·加兰 / 娜塔莉·波特曼 / 詹妮弗·杰森·李
379,豆瓣2018你可能错过的好片,92,比得兔,7.00,美国 英国 澳大利亚, ,威尔·古勒 / 詹姆斯·柯登 / 多姆纳尔·格里森
380,豆瓣2018你可能错过的好片,93,浪矢解忧杂货店,7.10,日本, ,广木隆一 / 山田凉介 / 村上虹郎
381,豆瓣2018你可能错过的好片,94,公牛历险记,7.20,美国, ,卡洛斯·沙尔丹哈 / 约翰·塞纳 / 凯特·麦克金农
382,豆瓣2018你可能错过的好片,95,妈妈咪呀2,6.90,英国 美国, ,欧·帕克 / 莉莉·詹姆斯 / 阿曼达·塞弗里德
383,豆瓣2018你可能错过的好片,96,马柔本宅秘事,7.60,西班牙 美国, ,塞尔希奥·G·桑切斯 / 乔治·麦凯 / 安雅·泰勒-乔伊
384,豆瓣2018你可能错过的好片,97,快乐王子,7.30,英国 比利时 意大利 德国, ,鲁伯特·艾弗雷特 / 鲁伯特·艾弗雷特 / 科林·费尔斯
385,豆瓣2018你可能错过的好片,98,一出好戏,7.10,中国大陆, ,黄渤 / 黄渤 / 舒淇
386,豆瓣2018你可能错过的好片,99,邪不压正,7.00,中国大陆, ,姜文 / 彭于晏 / 廖凡
387,豆瓣2018你可能错过的好片,100,星球大战8：最后的绝地武士,7.10,美国, ,莱恩·约翰逊 / 马克·哈米尔 / 凯丽·费雪
