Index,Group 分榜,Rank 排名,Title 电影,Score 打分,Region 地区,Genre 类型,Staff 人员
415,豆瓣2018最值得期待的外语电影,9,海王,7.60,美国 澳大利亚, ,温子仁 / 杰森·莫玛 / 安珀·赫德
416,豆瓣2018最值得期待的外语电影,10,死侍2：我爱我家,7.30,美国, ,大卫·雷奇 / 瑞安·雷诺兹 / 乔什·布洛林
417, , , , , , , 
418,豆瓣2018最值得期待的华语电影,1,捉妖记2,4.90,中国大陆 中国香港, ,许诚毅 / 梁朝伟 / 白百何
419,豆瓣2018最值得期待的华语电影,2,唐人街探案2,6.60,中国大陆, ,陈思诚 / 王宝强 / 刘昊然
420,豆瓣2018最值得期待的华语电影,3,狄仁杰之四大天王,6.10,中国大陆 中国香港, ,徐克 / 赵又廷 / 冯绍峰
421,豆瓣2018最值得期待的华语电影,4,西游记女儿国,4.40,中国大陆 中国香港, ,郑保瑞 / 郭富城 / 冯绍峰
422,豆瓣2018最值得期待的华语电影,5,无问西东,7.50,中国大陆, ,李芳芳 / 章子怡 / 黄晓明
423,豆瓣2018最值得期待的华语电影,6,风中有朵雨做的云,7.20,中国大陆, ,娄烨 / 井柏然 / 宋佳
424,豆瓣2018最值得期待的华语电影,7,红海行动,8.20,中国大陆 中国香港, ,林超贤 / 张译 / 黄景瑜
425,豆瓣2018最值得期待的华语电影,8,风林火山, ,中国香港, ,麦浚龙 / 金城武 / 梁家辉
426,豆瓣2018最值得期待的华语电影,9,地球最后的夜晚,6.90,中国大陆 法国, ,毕赣 / 汤唯 / 黄觉
427,豆瓣2018最值得期待的华语电影,10,英雄本色2018,4.50,中国大陆 中国香港, ,丁晟 / 王凯 / 马天宇
428, , , , , , , 
429,豆瓣2017-2018北美颁奖季最期待获奖佳片,1,伯德小姐,7.90,美国, ,格蕾塔·葛韦格 / 西尔莎·罗南 / 劳里·梅特卡夫
430,豆瓣2017-2018北美颁奖季最期待获奖佳片,2,魅影缝匠,7.50,美国 英国, ,保罗·托马斯·安德森 / 丹尼尔·戴-刘易斯 / 薇姬·克里普斯
431,豆瓣2017-2018北美颁奖季最期待获奖佳片,3,三块广告牌,8.70,英国 美国, ,马丁·麦克唐纳 / 弗兰西斯·麦克多蒙德 / 伍迪·哈里森
432,豆瓣2017-2018北美颁奖季最期待获奖佳片,4,奇迹男孩,8.60,美国 中国香港, ,斯蒂芬·卓博斯基 / 雅各布·特伦布莱 / 朱莉娅·罗伯茨
433,豆瓣2017-2018北美颁奖季最期待获奖佳片,5,灾难艺术家,7.50,美国, ,詹姆斯·弗兰科 / 詹姆斯·弗兰科 / 戴夫·弗兰科
434,豆瓣2017-2018北美颁奖季最期待获奖佳片,6,佛罗里达乐园,8.10,美国, ,肖恩·贝克 / 布鲁克琳·普林斯 / 布丽娅·维纳特
435,豆瓣2017-2018北美颁奖季最期待获奖佳片,7,华盛顿邮报,8.30,美国 英国, ,史蒂文·斯皮尔伯格 / 梅丽尔·斯特里普 / 汤姆·汉克斯
436,豆瓣2017-2018北美颁奖季最期待获奖佳片,8,我，花样女王,7.90,英国 美国 卡塔尔, ,克雷格·吉勒斯佩 / 玛格特·罗比 / 塞巴斯蒂安·斯坦
437,豆瓣2017-2018北美颁奖季最期待获奖佳片,9,方形,7.70,瑞典 德国 法国 丹麦, ,鲁本·奥斯特伦德 / 克拉斯·邦 / 伊丽莎白·莫斯
438,豆瓣2017-2018北美颁奖季最期待获奖佳片,10,水形物语,7.20,美国 加拿大 墨西哥, ,吉尔莫·德尔·托罗 / 莎莉·霍金斯 / 道格·琼斯
439, , , , , , , 
440,豆瓣2017你可能错过的好片,1,脸庞，村庄,9.10,法国, ,阿涅斯·瓦尔达 / 阿涅斯·瓦尔达 / 让·热内
441,豆瓣2017你可能错过的好片,2,摔跤吧！爸爸,9.00,印度, ,涅提·蒂瓦里 / 阿米尔·汗 / 法缇玛·萨那·纱卡
442,豆瓣2017你可能错过的好片,3,寻梦环游记,9.10,美国, ,李·昂克里奇 / 安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔
443,豆瓣2017你可能错过的好片,4,请以你的名字呼唤我,8.80,意大利 法国 巴西 美国, ,卢卡·瓜达尼诺 / 艾米·汉莫 / 提莫西·查拉梅
444,豆瓣2017你可能错过的好片,5,嘎嘎：五尺二寸,8.80,美国, ,克里斯·穆卡贝尔 /  / 马克·容森
445,豆瓣2017你可能错过的好片,6,二十二,8.70,中国大陆, ,郭柯
446,豆瓣2017你可能错过的好片,7,我能说,8.80,韩国, ,金炫锡 / 罗文姬 / 李帝勋
447,豆瓣2017你可能错过的好片,8,看不见的客人,8.80,西班牙, ,奥里奥尔·保罗 / 马里奥·卡萨斯 / 阿娜·瓦格纳
448,豆瓣2017你可能错过的好片,9,斯隆女士,8.80,美国 法国, ,约翰·马登 / 杰西卡·查斯坦 / 古古·姆巴塔-劳
449,豆瓣2017你可能错过的好片,10,春宵苦短，少女前进吧！,8.70,日本, ,汤浅政明 / 星野源 / 花泽香菜
450,豆瓣2017你可能错过的好片,11,伦敦一家人,8.90,英国, ,罗杰·梅因伍德 / 卢克·崔德威 / 吉姆·布劳德本特
451,豆瓣2017你可能错过的好片,12,天梯：蔡国强的艺术,8.60,中国大陆 美国, ,凯文·麦克唐纳 / 蔡国强 / 吴红虹
452,豆瓣2017你可能错过的好片,13,莫娣,9.10,爱尔兰 加拿大, ,艾斯林·沃什 / 莎莉·霍金斯 / 伊桑·霍克
453,豆瓣2017你可能错过的好片,14,海边的曼彻斯特,8.60,美国, ,肯尼思·洛纳根 / 卡西·阿弗莱克 / 卢卡斯·赫奇斯
454,豆瓣2017你可能错过的好片,15,至爱梵高·星空之谜,8.50,英国 波兰, ,多洛塔·科别拉 / 道格拉斯·布斯 / 罗伯特·古拉奇克
455,豆瓣2017你可能错过的好片,16,至暗时刻,8.50,英国 美国, ,乔·赖特 / 加里·奥德曼 / 克里斯汀·斯科特·托马斯
456,豆瓣2017你可能错过的好片,17,隐藏人物,8.90,美国, ,西奥多·梅尔菲 / 塔拉吉·P·汉森 / 奥克塔维亚·斯宾瑟
457,豆瓣2017你可能错过的好片,18,敦刻尔克,8.40,英国 法国 美国 荷兰, ,克里斯托弗·诺兰 / 菲恩·怀特海德 / 汤姆·格林-卡尼
458,豆瓣2017你可能错过的好片,19,银翼杀手2049,8.30,美国 英国 加拿大 西班牙, ,丹尼斯·维伦纽瓦 / 瑞恩·高斯林 / 哈里森·福特
459,豆瓣2017你可能错过的好片,20,嘉年华,8.20,中国大陆 法国, ,文晏 / 文淇 / 周美君
460,豆瓣2017你可能错过的好片,21,相爱相亲,8.30,中国大陆 中国台湾, ,张艾嘉 / 张艾嘉 / 田壮壮
461,豆瓣2017你可能错过的好片,22,家族之苦2,8.40,日本, ,山田洋次 / 桥爪功 / 吉行和子
462,豆瓣2017你可能错过的好片,23,炙热,8.30,印度 美国 英国, ,莉娜·亚达夫 / 阿迪勒·侯赛因 / 塔妮莎·查特吉
463,豆瓣2017你可能错过的好片,24,杰出公民,8.40,阿根廷 西班牙, ,加斯顿·杜帕拉特 / 奥斯卡·马丁内兹 / 达迪·布列瓦
464,豆瓣2017你可能错过的好片,25,人生密密缝,8.50,日本, ,荻上直子 / 生田斗真 / 桐谷健太
465,豆瓣2017你可能错过的好片,26,我们的世界,8.40,韩国, ,尹佳恩 / 崔秀仁 / 薛惠茵
466,豆瓣2017你可能错过的好片,27,勇往直前,8.30,美国, ,约瑟夫·科辛斯基 / 乔什·布洛林 / 迈尔斯·特勒
467,豆瓣2017你可能错过的好片,28,爱乐之城,8.40,美国, ,达米恩·查泽雷 / 瑞恩·高斯林 / 艾玛·斯通
468,豆瓣2017你可能错过的好片,29,金刚狼3：殊死一战,8.30,美国, ,詹姆斯·曼高德 / 休·杰克曼 / 帕特里克·斯图尔特
469,豆瓣2017你可能错过的好片,30,帕丁顿熊2,8.00,英国 法国 美国, ,保罗·金 / 本·卫肖 / 休·格兰特
470,豆瓣2017你可能错过的好片,31,契克,8.40,德国, ,法提赫·阿金 / 特里斯坦·勾贝尔 / 阿南德·巴特比勒格
471,豆瓣2017你可能错过的好片,32,西葫芦的生活,8.50,瑞士 法国, ,克洛德·巴拉斯 / 加斯帕德·施拉特 / 西斯汀·穆拉特
472,豆瓣2017你可能错过的好片,33,天才枪手,8.20,泰国, ,纳塔吾·彭皮里亚 / 茱蒂蒙·琼查容苏因 / 查侬·散顶腾古
473,豆瓣2017你可能错过的好片,34,欢乐好声音,8.10,美国, ,加斯·詹宁斯 / 马修·麦康纳 / 瑞茜·威瑟斯彭
474,豆瓣2017你可能错过的好片,35,不成问题的问题,8.10,中国大陆 法国, ,梅峰 / 范伟 / 殷桃
475,豆瓣2017你可能错过的好片,36,我是布莱克,8.30,英国 法国 比利时, ,肯·洛奇 / 戴夫·琼斯 / 海莉·斯奎尔斯
476,豆瓣2017你可能错过的好片,37,弗兰兹,8.40,法国 德国, ,弗朗索瓦·欧容 / 皮埃尔·尼内 / 葆拉·贝尔
477,豆瓣2017你可能错过的好片,38,重返·狼群,8.30,中国大陆, ,亦风 / 李微漪
478,豆瓣2017你可能错过的好片,39,沃伦,8.30,波兰, ,沃伊切赫·斯玛若夫斯基 / 米卡丽娜·拉巴克斯 / 阿尔卡迪乌什·雅库比克
479,豆瓣2017你可能错过的好片,40,起跑线,7.90,印度, ,萨基特·乔杜里 / 伊尔凡·可汗 / 萨巴·卡玛尔
480,豆瓣2017你可能错过的好片,41,帝一之国,8.10,日本, ,永井聪 / 菅田将晖 / 野村周平
481,豆瓣2017你可能错过的好片,42,摇摇晃晃的人间,7.90,中国大陆, ,范俭 / 余秀华 / 周金香
482,豆瓣2017你可能错过的好片,43,以女儿之名,8.40,法国 德国, ,文森特·贾洪 / 丹尼尔·奥特伊 / 塞巴斯蒂安·科赫
483,豆瓣2017你可能错过的好片,44,每分钟120击,8.30,法国, ,罗宾·坎皮略 / 纳威尔·佩雷兹·毕斯卡亚特 / 阿诺德·瓦卢瓦
484,豆瓣2017你可能错过的好片,45,银河护卫队2,8.00,美国, ,詹姆斯·古恩 / 克里斯·帕拉特 / 佐伊·索尔达娜
485,豆瓣2017你可能错过的好片,46,天才少女,8.30,美国, ,马克·韦布 / 克里斯·埃文斯 / 麦肯娜·格瑞丝
486,豆瓣2017你可能错过的好片,47,恐袭波士顿,8.00,美国, ,彼得·博格 / 马克·沃尔伯格 / 凯文·贝肯
487,豆瓣2017你可能错过的好片,48,目击者之追凶,8.20,中国台湾, ,程伟豪 / 庄凯勋 / 许玮甯
488,豆瓣2017你可能错过的好片,49,流浪猫鲍勃,7.90,英国, ,罗杰·斯波蒂斯伍德 / 卢克·崔德威 / 猫鲍勃
489,豆瓣2017你可能错过的好片,50,生存家族,8.00,日本, ,矢口史靖 / 小日向文世 / 深津绘里
490,豆瓣2017你可能错过的好片,51,我去哪儿？,8.10,意大利, ,热纳罗·努基阿德 / 切柯·扎罗内 / 埃莉奥诺拉·吉奥瓦纳迪
491,豆瓣2017你可能错过的好片,52,捍卫者,7.40,中国大陆, ,廖希 / 白恩 / 吕星辰
492,豆瓣2017你可能错过的好片,53,啊，荒野 前篇,8.40,日本, ,岸善幸 / 菅田将晖 / 梁益准
493,豆瓣2017你可能错过的好片,54,日常对话,8.40,中国台湾, ,黄惠侦 / 黄惠侦
494,豆瓣2017你可能错过的好片,55,猜火车2,8.00,英国, ,丹尼·博伊尔 / 伊万·麦克格雷格 / 约翰尼·李·米勒
495,豆瓣2017你可能错过的好片,56,乐高蝙蝠侠大电影,8.00,美国 丹麦 澳大利亚, ,克里斯·麦凯 / 威尔·阿奈特 / 罗莎里奥·道森
496,豆瓣2017你可能错过的好片,57,深夜食堂2,8.00,日本, ,松冈锭司 / 小林薰 / 河井青叶
497,豆瓣2017你可能错过的好片,58,废纸板拳击手,8.20,美国, ,内特·李 / 托马斯·哈登·丘奇 / 泰伦斯·霍华德
498,豆瓣2017你可能错过的好片,59,女教师,8.10,斯洛伐克 捷克, ,扬·霍布雷克 / 苏珊娜·莫拉利 / 苏珊娜·科内希纳
499,豆瓣2017你可能错过的好片,60,一念无明,7.90,中国香港, ,黄进 / 曾志伟 / 余文乐
500,豆瓣2017你可能错过的好片,61,帕特森,8.10,美国 法国 德国, ,吉姆·贾木许 / 亚当·德赖弗 / 格什菲·法拉哈尼
501,豆瓣2017你可能错过的好片,62,芳华,7.70,中国大陆, ,冯小刚 / 黄轩 / 苗苗
502,豆瓣2017你可能错过的好片,63,大护法,7.80,中国大陆, ,不思凡 / 小连杀 / 图特哈蒙
503,豆瓣2017你可能错过的好片,64,滚烫的爱,8.00,日本, ,中野量太 / 宫泽理惠 / 杉咲花
504,豆瓣2017你可能错过的好片,65,希望的另一面,7.90,芬兰 德国, ,阿基·考里斯马基 / 韦勒·维坦恩 / 卡蒂·奥廷宁
505,豆瓣2017你可能错过的好片,66,降临,7.80,美国 加拿大, ,丹尼斯·维伦纽瓦 / 艾米·亚当斯 / 杰瑞米·雷纳
506,豆瓣2017你可能错过的好片,67,一条狗的使命,7.70,美国, ,拉斯·霍尔斯道姆 / 乔什·加德 / 布丽特·罗伯森
507,豆瓣2017你可能错过的好片,68,冈仁波齐,7.70,中国大陆, ,张杨 / 尼玛扎堆 / 杨培
508,豆瓣2017你可能错过的好片,69,怒,7.70,日本, ,李相日 / 渡边谦 / 森山未来
509,豆瓣2017你可能错过的好片,70,军舰岛,7.90,韩国, ,柳昇完 / 黄政民 / 苏志燮
510,豆瓣2017你可能错过的好片,71,猎凶风河谷,7.80,英国 加拿大 美国, ,泰勒·谢里丹 / 杰瑞米·雷纳 / 伊丽莎白·奥尔森
511,豆瓣2017你可能错过的好片,72,二十世纪女人,7.70,美国, ,迈克·米尔斯 / 安妮特·贝宁 / 艾丽·范宁
512,豆瓣2017你可能错过的好片,73,恋爱谈,7.80,韩国, ,李贤珠 / 李相喜 / 柳善英
513,豆瓣2017你可能错过的好片,74,父亲与伊藤先生,7.70,日本, ,棚田由纪 / 上野树里 / 中川雅也
514,豆瓣2017你可能错过的好片,75,永远的托词,7.60,日本, ,西川美和 / 本木雅弘 / 竹原皮斯托
515,豆瓣2017你可能错过的好片,76,三个老枪手,7.80,美国, ,扎克·布拉夫 / 迈克尔·凯恩 / 摩根·弗里曼
516,豆瓣2017你可能错过的好片,77,成长边缘,7.60,美国, ,凯莉·弗莱蒙·克雷格 / 海莉·斯坦菲尔德 / 海莉·露·理查森
517,豆瓣2017你可能错过的好片,78,在这世界的角落,7.70,日本, ,片渊须直 / 能年玲奈 / 细谷佳正
518,豆瓣2017你可能错过的好片,79,肌肤,7.70,西班牙, ,爱德华多·卡萨诺瓦 / 玛卡蕾娜·戈麦斯 / 洪·科塔哈雷纳
519,豆瓣2017你可能错过的好片,80,愚行录,7.80,日本, ,石川庆 / 妻夫木聪 / 满岛光
520,豆瓣2017你可能错过的好片,81,大病,7.50,美国, ,迈克尔·肖沃特 / 库梅尔·南贾尼 / 佐伊·卡赞
521,豆瓣2017你可能错过的好片,82,逃出绝命镇,7.80,美国, ,乔丹·皮尔 / 丹尼尔·卡卢亚 / 艾莉森·威廉姆斯
522,豆瓣2017你可能错过的好片,83,明日的我与昨日的你约会,7.70,日本, ,三木孝浩 / 福士苍汰 / 小松菜奈
523,豆瓣2017你可能错过的好片,84,鬼魅浮生,7.60,美国, ,大卫·洛维 / 卡西·阿弗莱克 / 鲁妮·玛拉
524,豆瓣2017你可能错过的好片,85,奇迹，那天如此重要,7.70,日本, ,兼重淳 / 松坂桃李 / 菅田将晖
525,豆瓣2017你可能错过的好片,86,之后,7.60,韩国, ,洪常秀 / 赵允熙 / 金玺碧
526,豆瓣2017你可能错过的好片,87,酒会,7.30,英国, ,莎莉·波特 / 基里安·墨菲 / 艾米莉·莫迪默
527,豆瓣2017你可能错过的好片,88,肉与灵,7.60,匈牙利, ,伊尔蒂科·茵叶蒂 / 亚历山德拉·博尔贝伊 / 格扎·莫桑伊
528,豆瓣2017你可能错过的好片,89,闪光少女,7.20,中国大陆, ,王冉 / 徐璐 / 彭昱畅
529,豆瓣2017你可能错过的好片,90,小丑回魂,7.50,美国 加拿大, ,安德斯·穆斯切蒂 / 比尔·斯卡斯加德 / 杰登·马泰尔
530,豆瓣2017你可能错过的好片,91,美国行动,7.30,美国, ,道格·里曼 / 汤姆·克鲁斯 / 萨拉·赖特
531,豆瓣2017你可能错过的好片,92,流浪巴黎,7.70,法国 比利时, ,多米尼克·阿贝尔 / 菲奥娜·戈登 / 多米尼克·阿贝尔
532,豆瓣2017你可能错过的好片,93,绣春刀II：修罗战场,7.20,中国大陆, ,路阳 / 张震 / 杨幂
533,豆瓣2017你可能错过的好片,94,异形：契约,7.40,美国, ,雷德利·斯科特 / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿
534,豆瓣2017你可能错过的好片,95,疾速追杀2,7.80,美国 中国香港, ,查德·斯塔赫斯基 / 基努·里维斯 / 里卡尔多·斯卡马奇奥
535,豆瓣2017你可能错过的好片,96,忌日快乐,7.00,美国, ,克里斯托弗·兰登 / 杰西卡·罗德 / 伊瑟尔·布罗萨德
536,豆瓣2017你可能错过的好片,97,29+1,7.10,中国香港, ,彭秀慧 / 周秀娜 / 郑欣宜
537,豆瓣2017你可能错过的好片,98,一路顺风,7.70,中国台湾, ,钟孟宏 / 许冠文 / 纳豆
538,豆瓣2017你可能错过的好片,99,隧道尽头,7.00,西班牙 阿根廷, ,罗德里戈·格兰德 / 莱昂纳多·斯巴拉格利亚 / 巴勃罗·埃查里
539,豆瓣2017你可能错过的好片,100,生吃,7.10,法国 意大利 比利时, ,朱利亚·迪库诺 / 加朗斯·马里利埃 / 艾拉·朗夫
