Index,Group 分榜,Rank 排名,Title 电影,Score 打分,Region 地区,Genre 类型,Staff 人员
212,豆瓣5月最热门电影,2,北京遇上西雅图之不二情书,6.40,中国大陆 中国香港, ,薛晓路 / 汤唯 / 吴秀波
213,豆瓣5月最热门电影,3,百鸟朝凤,8.30,中国大陆, ,吴天明 / 陶泽如 / 李岷城
214,豆瓣5月最热门电影,4,踏血寻梅,7.50,中国香港, ,翁子光 / 郭富城 / 春夏
215,豆瓣5月最热门电影,5,愤怒的小鸟,7.20,芬兰 美国, ,费格尔·雷利 / 杰森·苏戴奇斯 / 乔什·加德
216, , , , , , , 
217,豆瓣6月最热门电影,1,魔兽,7.70,美国 中国大陆 加拿大 日本, ,邓肯·琼斯 / 崔维斯·费米尔 / 托比·凯贝尔
218,豆瓣6月最热门电影,2,X战警：天启,7.70,美国, ,布莱恩·辛格 / 詹姆斯·麦卡沃伊 / 迈克尔·法斯宾德
219,豆瓣6月最热门电影,3,惊天魔盗团2,6.90,美国, ,朱浩伟 / 杰西·艾森伯格 / 马克·鲁弗洛
220,豆瓣6月最热门电影,4,独立日2：卷土重来,5.70,美国, ,罗兰·艾默里奇 / 利亚姆·海姆斯沃斯 / 杰夫·高布伦
221,豆瓣6月最热门电影,5,树大招风,8.10,中国香港 中国大陆, ,许学文 / 林家栋 / 任贤齐
222, , , , , , , 
223,豆瓣7月最热门电影,1,大鱼海棠,7.00,中国大陆, ,梁旋 / 季冠霖 / 苏尚卿
224,豆瓣7月最热门电影,2,寒战2,7.20,中国大陆 中国香港, ,梁乐民 / 郭富城 / 梁家辉
225,豆瓣7月最热门电影,3,遇见你之前,8.10,英国 美国, ,西娅·夏罗克 / 艾米莉亚·克拉克 / 山姆·克拉弗林
226,豆瓣7月最热门电影,4,完美陌生人,8.50,意大利, ,保罗·杰诺维塞 / 马可·贾利尼 / 卡夏·斯穆特尼亚克
227,豆瓣7月最热门电影,5,路边野餐,8.00,中国大陆, ,毕赣 / 陈永忠 / 谢理循
228, , , , , , , 
229,豆瓣8月最热门电影,1,盗墓笔记,4.80,中国大陆, ,李仁港 / 井柏然 / 鹿晗
230,豆瓣8月最热门电影,2,爱宠大机密,7.80,美国, ,克里斯·雷纳德 / 路易·C·K / 艾瑞克·斯通斯崔特
231,豆瓣8月最热门电影,3,谍影重重5,7.50,美国 中国大陆 西班牙, ,保罗·格林格拉斯 / 马特·达蒙 / 汤米·李·琼斯
232,豆瓣8月最热门电影,4,使徒行者,6.90,中国大陆 中国香港, ,文伟鸿 / 张家辉 / 古天乐
233,豆瓣8月最热门电影,5,小姐,8.50,韩国, ,朴赞郁 / 金敏喜 / 金泰梨
234, , , , , , , 
235,豆瓣9月最热门电影,1,釜山行,8.60,韩国, ,延尚昊 / 孔刘 / 郑有美
236,豆瓣9月最热门电影,2,星际迷航3：超越星辰,7.50,美国, ,林诣彬 / 克里斯·派恩 / 扎克瑞·昆图
237,豆瓣9月最热门电影,3,七月与安生,7.50,中国大陆 中国香港, ,曾国祥 / 周冬雨 / 马思纯
238,豆瓣9月最热门电影,4,追凶者也,7.90,中国大陆, ,曹保平 / 刘烨 / 张译
239,豆瓣9月最热门电影,5,隧道,7.90,韩国, ,金成勋 / 河正宇 / 裴斗娜
240, , , , , , , 
241,豆瓣10月最热门电影,1,湄公河行动,8.00,中国大陆 中国香港, ,林超贤 / 张涵予 / 彭于晏
242,豆瓣10月最热门电影,2,从你的全世界路过,5.30,中国大陆, ,张一白 / 邓超 / 白百何
243,豆瓣10月最热门电影,3,爵迹,3.80,中国大陆, ,郭敬明 / 范冰冰 / 吴亦凡
244,豆瓣10月最热门电影,4,驴得水,8.30,中国大陆, ,周申 / 任素汐 / 大力
245,豆瓣10月最热门电影,5,瑞士军刀男,7.80,美国, ,关家永 / 保罗·达诺 / 丹尼尔·雷德克里夫
246, , , , , , , 
247,豆瓣11月最热门电影,1,奇异博士,7.60,美国, ,斯科特·德瑞克森 / 本尼迪克特·康伯巴奇 / 蒂尔达·斯文顿
248,豆瓣11月最热门电影,2,比利·林恩的中场战事,8.30,美国 英国 中国大陆, ,李安 / 乔·阿尔文 / 加内特·赫德兰
249,豆瓣11月最热门电影,3,神奇动物在哪里,7.70,英国 美国, ,大卫·叶茨 / 埃迪·雷德梅恩 / 凯瑟琳·沃特斯顿
250,豆瓣11月最热门电影,4,我不是潘金莲,6.70,中国大陆, ,冯小刚 / 范冰冰 / 郭涛
251,豆瓣11月最热门电影,5,请叫我英雄,7.20,日本, ,佐藤信介 / 大泉洋 / 有村架纯
252, , , , , , , 
253,豆瓣12月最热门电影,1,你的名字。,8.50,日本, ,新海诚 / 神木隆之介 / 上白石萌音
254,豆瓣12月最热门电影,2,血战钢锯岭,8.70,澳大利亚 美国, ,梅尔·吉布森 / 安德鲁·加菲尔德 / 萨姆·沃辛顿
255,豆瓣12月最热门电影,3,长城,4.90,中国大陆 美国, ,张艺谋 / 马特·达蒙 / 景甜
256,豆瓣12月最热门电影,4,罗曼蒂克消亡史,7.70,中国大陆 中国香港, ,程耳 / 葛优 / 章子怡
257,豆瓣12月最热门电影,5,摆渡人,4.10,中国大陆 中国香港, ,张嘉佳 / 梁朝伟 / 金城武
258, , , , , , , 
259,豆瓣2016上映|10周年的电影,1,当幸福来敲门,9.20,美国, ,加布里埃莱·穆奇诺 / 威尔·史密斯 / 贾登·史密斯
260,豆瓣2016上映|10周年的电影,2,致命魔术,8.90,英国 美国, ,克里斯托弗·诺兰 / 休·杰克曼 / 克里斯蒂安·贝尔
261,豆瓣2016上映|10周年的电影,3,穿普拉达的女王,8.20,美国 法国, ,大卫·弗兰科尔 / 梅丽尔·斯特里普 / 安妮·海瑟薇
262,豆瓣2016上映|10周年的电影,4,疯狂的石头,8.60,中国大陆 中国香港, ,宁浩 / 郭涛 / 刘桦
263,豆瓣2016上映|10周年的电影,5,香水,8.50,德国 法国 西班牙 美国 比利时, ,汤姆·提克威 / 本·卫肖 / 艾伦·瑞克曼
264,豆瓣2016上映|10周年的电影,6,被嫌弃的松子的一生,8.90,日本, ,中岛哲也 / 中谷美纪 / 永山瑛太
265,豆瓣2016上映|10周年的电影,7,窃听风暴,9.20,德国, ,弗洛里安·亨克尔·冯·多纳斯马尔克 / 乌尔里希·穆埃 / 马蒂娜·格德克
266,豆瓣2016上映|10周年的电影,8,阳光小美女,8.30,美国, ,乔纳森·戴顿 / 阿比盖尔·布雷斯林 / 格雷戈·金尼尔
267,豆瓣2016上映|10周年的电影,9,潘神的迷宫,7.90,西班牙 墨西哥, ,吉尔莫·德尔·托罗 / 伊万娜·巴克罗 / 塞尔希·洛佩斯
268,豆瓣2016上映|10周年的电影,10,红辣椒,9.10,日本, ,今敏 / 林原惠美 / 江守彻
269, , , , , , , 
270,豆瓣2016上映|20周年的电影,1,猜火车,8.60,英国, ,丹尼·博伊尔 / 伊万·麦克格雷格 / 艾文·布莱纳
271,豆瓣2016上映|20周年的电影,2,甜蜜蜜,8.90,中国香港, ,陈可辛 / 黎明 / 张曼玉
272,豆瓣2016上映|20周年的电影,3,食神,8.20,中国香港, ,李力持 / 周星驰 / 莫文蔚
273,豆瓣2016上映|20周年的电影,4,英国病人,8.50,美国 英国, ,安东尼·明格拉 / 拉尔夫·费因斯 / 朱丽叶·比诺什
274,豆瓣2016上映|20周年的电影,5,大内密探零零发,8.00,中国香港, ,谷德昭 / 周星驰 / 刘嘉玲
275,豆瓣2016上映|20周年的电影,6,勇闯夺命岛,8.60,美国, ,迈克尔·贝 / 肖恩·康纳利 / 尼古拉斯·凯奇
276,豆瓣2016上映|20周年的电影,7,独立日,8.10,美国, ,罗兰·艾默里奇 / 威尔·史密斯 / 杰夫·高布伦
277,豆瓣2016上映|20周年的电影,8,碟中谍,8.30,美国, ,布莱恩·德·帕尔玛 / 汤姆·克鲁斯 / 强·沃特
278,豆瓣2016上映|20周年的电影,9,燕尾蝶,8.70,日本, ,岩井俊二 / 恰拉 / 伊藤步
279,豆瓣2016上映|20周年的电影,10,古惑仔之人在江湖,7.90,中国香港, ,刘伟强 / 郑伊健 / 陈小春
280, , , , , , , 
281,豆瓣2016上映|30周年的电影,1,天空之城,9.20,日本, ,宫崎骏 / 田中真弓 / 横泽启子
282,豆瓣2016上映|30周年的电影,2,英雄本色,8.60,中国香港, ,吴宇森 / 周润发 / 狄龙
283,豆瓣2016上映|30周年的电影,3,异形2,8.10,美国, ,詹姆斯·卡梅隆 / 西格妮·韦弗 / 凯莉·赫恩
284,豆瓣2016上映|30周年的电影,4,伴我同行,8.90,美国, ,罗伯·莱纳 / 瑞凡·菲尼克斯 / 威尔·惠顿
285,豆瓣2016上映|30周年的电影,5,壮志凌云,7.60,美国, ,托尼·斯科特 / 汤姆·克鲁斯 / 凯莉·麦吉利斯
286,豆瓣2016上映|30周年的电影,6,芙蓉镇,9.30,中国大陆, ,谢晋 / 刘晓庆 / 姜文
287,豆瓣2016上映|30周年的电影,7,巴黎野玫瑰,8.10,法国, ,让-雅克·贝奈克斯 / 让·雨果·安格拉德 / 碧翠斯·黛尔
288,豆瓣2016上映|30周年的电影,8,野战排,8.20,美国 英国, ,奥利佛·斯通 / 威廉·达福 / 查理·辛
289,豆瓣2016上映|30周年的电影,9,恐怖分子,9.00,中国台湾, ,杨德昌 / 缪骞人 / 李立群
290,豆瓣2016上映|30周年的电影,10,霹雳五号,8.60,美国, ,约翰·班德汉姆 / 艾丽·西蒂 / 斯蒂夫·古根伯格
291, , , , , , , 
292,豆瓣2016上映|40周年的电影,1,出租车司机,8.60,美国, ,马丁·斯科塞斯 / 罗伯特·德尼罗 / 朱迪·福斯特
293,豆瓣2016上映|40周年的电影,2,感官世界,7.00,法国 日本, ,大岛渚 / 藤龙也 / 松田英子
294,豆瓣2016上映|40周年的电影,3,洛奇,8.80,美国, ,约翰·G·艾维尔森 / 西尔维斯特·史泰龙 / 塔莉娅·夏尔
295,豆瓣2016上映|40周年的电影,4,魔女嘉莉,7.50,美国, ,布莱恩·德·帕尔玛 / 茜茜·斯派塞克 / 派珀·劳瑞
296,豆瓣2016上映|40周年的电影,5,追捕,8.30,日本, ,佐藤纯弥 / 高仓健 / 原田芳雄
297,豆瓣2016上映|40周年的电影,6,卡桑德拉大桥,8.30,英国 意大利 西德, ,乔治·P·科斯马图斯 / 索菲娅·罗兰 / 理查德·哈里斯
298,豆瓣2016上映|40周年的电影,7,半斤八两,8.30,中国香港, ,许冠文 / 许冠文 / 许冠杰
299,豆瓣2016上映|40周年的电影,8,怪房客,7.90,法国, ,罗曼·波兰斯基 / 罗曼·波兰斯基 / 伊莎贝尔·阿佳妮
300,豆瓣2016上映|40周年的电影,9,电视台风云,8.40,美国, ,西德尼·吕美特 / 费·唐纳薇 / 威廉·霍尔登
301,豆瓣2016上映|40周年的电影,10,一九零零,8.70,意大利 法国 西德, ,贝纳尔多·贝托鲁奇 / 罗伯特·德尼罗 / 热拉尔·德帕迪约
302, , , , , , , 
303,豆瓣2016上映|50周年的电影,1,虎口脱险,8.90,法国 英国, ,热拉尔·乌里 / 路易·德·菲奈斯 / 布尔维尔
304,豆瓣2016上映|50周年的电影,2,黄金三镖客,9.20,意大利 西班牙 西德, ,赛尔乔·莱昂内 / 克林特·伊斯特伍德 / 埃里·瓦拉赫
305,豆瓣2016上映|50周年的电影,3,放大,8.50,英国 意大利, ,米开朗基罗·安东尼奥尼 / 瓦妮莎·雷德格雷夫 / 莎拉·米尔斯
306,豆瓣2016上映|50周年的电影,4,假面,8.80,瑞典, ,英格玛·伯格曼 / 毕比·安德松 / 丽芙·乌曼
307,豆瓣2016上映|50周年的电影,5,偷龙转凤,8.10,美国, ,威廉·惠勒 / 奥黛丽·赫本 / 彼得·奥图尔
308,豆瓣2016上映|50周年的电影,6,一个男人和一个女人,8.40,法国, ,克洛德·勒卢什 / 阿努克·艾梅 / 让-路易·特兰蒂尼昂
309,豆瓣2016上映|50周年的电影,7,大菩萨岭,8.60,日本, ,冈本喜八 / 仲代达矢 / 新珠三千代
310,豆瓣2016上映|50周年的电影,8,大醉侠,7.50,中国香港, ,胡金铨 / 郑佩佩 / 岳华
311,豆瓣2016上映|50周年的电影,9,安德烈·卢布廖夫,9.00,苏联, ,安德烈·塔可夫斯基 / 安纳托利·索洛尼岑 / 伊万·拉皮科夫
312,豆瓣2016上映|50周年的电影,10,严密监视的列车,8.10,捷克斯洛伐克, ,伊日·门泽尔 / 瓦茨拉夫·内茨卡 / 约瑟夫·索姆尔
313, , , , , , , 
314,豆瓣2017最值得期待的|华语电影,1,西游伏妖篇,5.50,中国大陆 中国香港, ,徐克 / 吴亦凡 / 林更新
315,豆瓣2017最值得期待的|华语电影,2,三生三世十里桃花,4.00,中国大陆, ,赵小丁 / 刘亦菲 / 杨洋
316,豆瓣2017最值得期待的|华语电影,3,嫌疑人X的献身,6.30,中国大陆, ,苏有朋 / 王凯 / 张鲁一
317,豆瓣2017最值得期待的|华语电影,4,风中有朵雨做的云,7.20,中国大陆, ,娄烨 / 井柏然 / 宋佳
318,豆瓣2017最值得期待的|华语电影,5,无问西东,7.50,中国大陆, ,李芳芳 / 章子怡 / 黄晓明
319,豆瓣2017最值得期待的|华语电影,6,悟空传,5.10,中国大陆, ,郭子健 / 彭于晏 / 倪妮
320,豆瓣2017最值得期待的|华语电影,7,妖猫传,6.90,中国大陆 日本, ,陈凯歌 / 黄轩 / 染谷将太
321,豆瓣2017最值得期待的|华语电影,8,记忆大师,7.10,中国大陆, ,陈正道 / 黄渤 / 段奕宏
322,豆瓣2017最值得期待的|华语电影,9,春娇救志明,7.00,中国香港 中国大陆, ,彭浩翔 / 余文乐 / 杨千嬅
323,豆瓣2017最值得期待的|华语电影,10,乘风破浪,6.80,中国大陆, ,韩寒 / 邓超 / 彭于晏
324, , , , , , , 
325,豆瓣2017最值得期待的|外语电影,1,加勒比海盗5：死无对证,7.20,美国, ,艾斯彭·山德伯格 / 约翰尼·德普 / 布伦顿·思韦茨
326,豆瓣2017最值得期待的|外语电影,2,攻壳机动队,6.40,美国 印度 中国香港 中国大陆 加拿大, ,鲁伯特·桑德斯 / 斯嘉丽·约翰逊 / 皮鲁·埃斯贝克
327,豆瓣2017最值得期待的|外语电影,3,敦刻尔克,8.40,英国 法国 美国 荷兰, ,克里斯托弗·诺兰 / 菲恩·怀特海德 / 汤姆·格林-卡尼
328,豆瓣2017最值得期待的|外语电影,4,异形：契约,7.40,美国, ,雷德利·斯科特 / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿
329,豆瓣2017最值得期待的|外语电影,5,猜火车2,8.00,英国, ,丹尼·博伊尔 / 伊万·麦克格雷格 / 约翰尼·李·米勒
330,豆瓣2017最值得期待的|外语电影,6,神奇女侠,7.10,美国 中国大陆 中国香港, ,派蒂·杰金斯 / 盖尔·加朵 / 克里斯·派恩
331,豆瓣2017最值得期待的|外语电影,7,正义联盟,6.30,美国, ,扎克·施奈德 / 本·阿弗莱克 / 亨利·卡维尔
332,豆瓣2017最值得期待的|外语电影,8,银河护卫队2,8.00,美国, ,詹姆斯·古恩 / 克里斯·帕拉特 / 佐伊·索尔达娜
333,豆瓣2017最值得期待的|外语电影,9,歌声不绝,5.60,美国, ,泰伦斯·马力克 / 瑞恩·高斯林 / 鲁妮·玛拉
334,豆瓣2017最值得期待的|外语电影,10,雷神3：诸神黄昏,7.40,美国, ,塔伊加·维迪提 / 克里斯·海姆斯沃斯 / 汤姆·希德勒斯顿
335, , , , , , , 
336,豆瓣2016-2017北美|颁奖季热门佳片,1,爱乐之城,8.40,美国, ,达米恩·查泽雷 / 瑞恩·高斯林 / 艾玛·斯通
337,豆瓣2016-2017北美|颁奖季热门佳片,2,海边的曼彻斯特,8.60,美国, ,肯尼思·洛纳根 / 卡西·阿弗莱克 / 卢卡斯·赫奇斯
338,豆瓣2016-2017北美|颁奖季热门佳片,3,血战钢锯岭,8.70,澳大利亚 美国, ,梅尔·吉布森 / 安德鲁·加菲尔德 / 萨姆·沃辛顿
339,豆瓣2016-2017北美|颁奖季热门佳片,4,沉默,7.70,美国 英国 中国台湾 日本 墨西哥 意大利, ,马丁·斯科塞斯 / 安德鲁·加菲尔德 / 亚当·德赖弗
340,豆瓣2016-2017北美|颁奖季热门佳片,5,萨利机长,8.30,美国, ,克林特·伊斯特伍德 / 汤姆·汉克斯 / 艾伦·艾克哈特
341,豆瓣2016-2017北美|颁奖季热门佳片,6,赴汤蹈火,8.10,美国, ,大卫·马肯兹 / 克里斯·派恩 / 本·福斯特
342,豆瓣2016-2017北美|颁奖季热门佳片,7,夜行动物,7.40,美国, ,汤姆·福特 / 艾米·亚当斯 / 杰克·吉伦哈尔
343,豆瓣2016-2017北美|颁奖季热门佳片,8,月光男孩,7.40,美国, ,巴里·詹金斯 / 崔凡特·罗兹 / 安德烈·霍兰
344,豆瓣2016-2017北美|颁奖季热门佳片,9,降临,7.80,美国 加拿大, ,丹尼斯·维伦纽瓦 / 艾米·亚当斯 / 杰瑞米·雷纳
345,豆瓣2016-2017北美|颁奖季热门佳片,10,第一夫人,6.60,美国 法国 智利, ,帕布罗·拉雷恩 / 娜塔莉·波特曼 / 彼得·萨斯加德
